alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
39,83933.705,82300.791,83696.441,83982.620,84057.153,84829.840,84776.984,86228.407,86485.693,87734.483,86134.711,85013.487,84936.733,83962.729,83536.680
40,76984.410,76712.468,76620.945,76249.128,76977.953,78008.420,78053.774,79209.752,79590.412,80550.599,79574.800,79328.205,80475.499,78737.906,78521.552
41,70292.601,70486.298,69952.194,70050.635,70885.391,72066.520,72039.529,71739.994,73450.265,73634.588,74578.271,73975.307,74299.537,73431.504,74247.504
42,64209.868,64327.559,63963.580,64446.795,64130.505,65647.979,65595.878,66335.804,67378.920,68333.627,68804.290,68734.558,68812.847,69159.280,68334.834
43,59059.238,58531.551,59258.866,59584.676,59174.556,59939.322,60501.679,61705.347,62112.368,63183.322,63529.147,63994.769,64269.758,64770.982,64921.867
44,54027.619,53457.797,54250.460,55001.810,54946.351,55210.028,55453.395,57088.176,57462.001,58809.803,59420.223,59312.397,58946.144,59991.703,61181.078
45,50657.771,49440.435,50999.231,50825.699,50983.279,51526.086,51249.212,52634.593,53077.398,55254.195,54610.004,55095.943,55157.698,56268.501,57099.705
46,53481.864,53952.718,53358.753,50489.484,51336.585,51905.062,49649.563,50256.778,49952.378,50573.247,51557.385,51798.898,52312.346,52803.517,53546.666
47,802167.704,738175.587,705093.218,634228.214,548635.271,445939.540,326741.649,257205.988,181181.625,129963.534,103350.516,70978.651,61544.730,54485.467,52169.746
48,6044235.997,5849128.015,5582125.724,5178189.096,4538116.801,3942589.078,3138322.084,2455147.361,1863203.740,1339243.477,922229.722,588956.354,359817.321,248734.311,144359.220
49,15332855.190,14985588.380,14476468.606,13684349.468,12486990.210,11376970.988,9683416.893,8072413.258,6479583.196,5151470.300,3848779.464,2764997.626,1881004.103,1244453.493,843961.205
50,23217829.389,22959965.213,22371350.235,21515744.116,20374645.266,18468255.425,16659955.548,14562088.528,12409798.157,10379999.546,8246110.556,6491057.333,4833770.118,3507802.137,2539925.382
51,27617272.038,27437708.716,26997759.730,26264648.937,24997361.842,23431183.141,21610930.845,19582166.896,17197092.571,15066063.769,12606791.414,10376669.745,8342202.795,6417623.551,4958324.468
52,28911954.283,28669867.161,28315915.165,27809296.059,26822730.079,25551845.866,24162887.989,22504278.146,20296183.756,18232953.867,15822728.405,13600236.275,11279826.507,9295765.980,7463800.858
53,27876928.871,27739631.187,27438569.228,27161307.128,26671355.955,25840442.356,24776713.064,23539230.587,21684933.315,20032831.570,17948770.693,15890681.017,13553731.761,11628207.085,9520172.403
54,25452520.283,25404330.707,25405251.914,25215895.905,25171462.389,24781106.812,24263905.670,23419829.315,22147376.074,20776909.034,19054618.101,17235012.285,15205410.802,13196770.026,11318157.338
55,22435485.302,22696957.373,22690931.033,22876049.897,23050484.377,23034568.893,23002564.746,22398260.965,21977090.046,20900119.718,19525952.946,17944015.626,16155439.037,14338307.157,12471153.043
56,19420775.825,19683372.827,19919618.241,20166486.454,20497858.496,20905806.375,21247205.474,21150769.733,21025008.606,20323370.428,19376163.754,18090396.847,16544803.589,15165285.845,13495070.453
57,16643758.632,16824351.977,17122432.605,17565902.405,17992709.911,18610660.959,19085116.479,19519289.987,19811728.938,19539408.353,18887342.469,18114586.446,16871269.032,15511200.127,13988941.848
58,14167121.753,14368788.665,14673631.170,14990473.563,15573320.748,16283370.754,17137808.436,17720676.066,18206739.547,18430956.031,18329713.790,17704781.842,16937546.810,15572987.734,14332413.780
59,12034648.439,12145112.155,12381648.817,12840457.726,13384649.173,14185867.741,15052245.596,15884717.214,16715322.399,17220327.967,17468336.174,17181296.031,16708986.156,15650704.670,14440018.738
60,10214390.163,10290860.994,10534013.363,10899813.622,11467958.058,12201641.698,13125493.194,14107028.431,15156870.608,15832799.464,16450338.125,16434372.606,16194889.196,15407560.039,14297447.064
61,8730936.720,8835334.863,8986067.744,9305088.602,9851795.251,10515736.136,11376581.085,12395540.505,13474292.400,14418316.152,15241003.078,15507977.997,15523819.005,14947929.162,14138684.277
62,7442112.493,7513460.040,7652611.414,7955140.433,8415317.606,9015009.351,9821687.880,10765219.827,11840142.761,12828785.825,13975560.124,14543659.088,14781992.035,14603479.762,13964585.583
63,6418811.162,6487240.615,6616705.369,6822365.927,7224289.971,7726439.790,8396207.390,9332462.414,10329296.315,11468606.652,12659299.507,13485899.528,14012976.062,14125318.302,13711508.328
64,5524725.187,5601631.889,5714466.796,5851610.042,6189214.393,6633821.811,7216552.779,8003295.447,9064083.265,10100075.762,11401238.817,12400606.277,13243688.243,13528975.207,13193781.996
65,4800482.496,4820147.373,4943708.845,5045479.799,5317250.508,5718036.513,6179674.681,6864081.681,7803024.029,8836565.478,10058584.062,11284446.836,12253788.054,12816807.026,12831476.660
66,4173839.166,4185931.872,4264531.745,4387830.809,4600666.312,4933501.364,5293684.661,5906712.715,6696242.790,7688237.792,8879664.276,10181925.136,11317301.462,12014279.903,12324346.625
67,3622300.671,3626687.914,3697316.260,3802933.425,3953991.791,4226924.900,4561173.928,5073350.845,5753761.889,6624308.782,7770138.188,9095603.258,10301192.862,11271827.448,11689274.244
68,3147128.537,3160710.368,3204454.734,3285765.364,3429406.624,3635063.865,3913165.741,4331464.621,4915198.694,5689814.432,6747397.807,8028117.059,9306363.830,10398212.787,11046740.929
69,2729145.099,2738646.320,2790086.378,2860567.767,2972142.881,3153118.245,3385847.476,3744489.377,4210917.316,4887970.497,5771984.236,6988736.830,8323849.894,9566982.479,10409823.663
70,2371440.602,2378665.760,2424365.793,2479434.008,2580109.305,2707952.485,2918478.713,3213789.123,3613891.061,4143755.670,4928753.043,6071251.017,7360337.192,8688816.741,9744479.351
71,2061881.687,2049750.188,2098257.559,2156512.345,2232160.335,2351282.004,2520245.240,2780204.062,3109427.428,3558433.259,4220722.094,5231578.313,6467955.597,7809669.946,8988927.919
72,1787043.798,1786842.673,1813774.021,1851474.525,1928888.189,2033209.093,2175348.274,2385123.305,2651647.498,3033656.224,3598934.338,4459285.318,5602280.800,6963365.102,8284417.536
73,1542116.702,1550202.634,1575361.937,1617150.407,1676381.431,1771071.185,1884213.880,2054931.182,2286014.297,2606523.078,3073131.167,3791621.087,4851789.250,6179369.680,7541908.879
74,1343550.625,1352283.116,1369452.784,1397033.331,1451475.895,1529412.405,1636618.168,1774170.270,1972570.717,2238236.094,2649884.395,3243283.182,4173684.482,5430923.613,6794046.043
75,1174833.783,1180039.385,1190630.663,1215810.950,1265237.122,1326761.637,1412929.266,1537788.473,1710383.704,1938301.991,2273676.884,2761742.063,3553039.081,4713270.116,6122055.897
76,1020026.313,1023563.164,1045481.885,1059185.332,1094735.135,1153134.956,1231938.343,1336159.436,1476924.440,1672014.139,1955869.060,2361650.503,3034140.572,4066397.883,5460634.917
77,881603.388,883872.299,899423.748,919299.186,949755.608,993214.731,1055261.718,1156384.924,1274455.772,1442185.451,1675919.363,2022419.939,2587864.769,3477764.803,4833421.348
78,757803.580,765095.330,775471.802,792948.597,814668.872,862740.441,909929.510,994297.364,1088145.108,1241062.464,1436864.131,1722537.734,2195202.886,2936449.630,4180770.888
79,651315.703,651589.024,664628.670,670436.967,696991.889,735611.454,775259.707,848035.957,927757.834,1058075.616,1225507.125,1470747.638,1851070.633,2475498.684,3570907.501
80,553639.898,558124.075,563353.025,576031.509,597254.098,625019.004,663999.113,713426.838,786588.244,897210.185,1032857.735,1243653.972,1551252.010,2068304.978,3001030.358
81,465941.682,471179.178,472149.665,488598.666,501378.479,525000.499,556676.123,602143.712,662767.173,750382.810,870360.236,1038815.327,1297413.049,1701730.168,2479576.390
82,388974.724,391098.217,390792.739,406354.363,415325.122,441891.017,464587.337,500868.560,551990.732,624038.871,717323.532,867375.339,1070004.832,1403266.315,2032180.542
83,319404.116,321685.905,322839.283,333107.121,340566.919,362658.291,380724.864,415906.450,453530.253,517290.490,598749.882,711970.024,878327.651,1145558.795,1654169.379
84,263169.581,265161.921,265946.238,271160.487,280361.929,296921.965,309514.269,339742.104,370948.555,421960.352,493976.210,581685.025,712283.795,928893.657,1328749.959
85,212087.557,211149.084,216834.560,220655.300,229319.005,237577.812,252297.780,272265.085,300259.930,338581.440,401509.439,469296.346,576522.064,753015.245,1058916.093
86,171180.096,170631.388,172641.963,179421.384,185165.543,189506.877,201968.482,218875.169,239686.522,268605.703,320645.098,374549.517,461890.386,597152.411,836645.361
87,135987.170,136054.483,136922.877,140906.054,146569.621,151242.969,162655.414,174433.979,189966.103,214783.310,246542.430,300079.563,368056.180,474335.125,659179.161
88,106550.591,107177.858,107290.535,109807.862,113787.584,120503.601,128166.871,137730.463,149133.493,168574.952,189585.636,238397.508,289561.603,371934.064,518254.436
89,83506.021,82749.509,84571.382,86069.332,89116.984,94601.658,99477.182,106572.763,117185.706,130969.798,152198.276,185029.596,227809.051,289878.229,405290.616
90,64715.424,65035.986,65549.553,67503.186,69188.472,73191.708,76945.058,81427.937,91698.675,101457.857,123949.431,142830.307,176576.573,225078.854,313460.326
91,50420.148,50515.371,49981.093,51931.226,54263.218,56478.952,58970.640,64039.357,71213.420,78223.831,100306.873,114084.797,137265.390,174142.332,241178.699
92,38475.449,39019.944,39172.142,40513.136,41397.187,43286.497,45561.443,48631.759,54657.855,60342.311,77946.188,88215.996,105745.543,133675.086,185574.413
93,29637.616,29934.165,30871.492,30941.688,31615.449,33681.939,35768.928,37938.665,41773.725,46712.080,57363.441,66568.718,81970.538,102404.369,142780.475
94,23103.990,23231.929,23310.760,24398.740,24920.099,26399.971,27545.163,30213.684,32035.433,36409.192,40888.773,51419.940,62287.519,78994.892,110392.623
95,17857.750,18074.414,18032.246,18341.494,19076.677,20181.690,21650.817,23250.035,25217.535,29143.760,28792.771,40251.541,49044.736,61608.860,85281.324
96,13883.574,14083.024,13869.957,14272.064,15085.619,15585.897,16709.035,17842.580,19356.911,23135.749,23977.909,31386.924,37323.695,47909.490,66299.822
97,10749.567,11056.752,11037.335,11129.867,11661.392,12135.935,12868.510,13986.761,15066.764,18281.170,20575.816,23675.017,29343.193,36804.372,51079.751
98,8444.924,8531.794,8865.078,8906.952,9027.420,9741.203,9919.225,11038.737,11969.131,14517.128,16707.521,19201.313,22932.027,29032.745,40413.601
99,6650.268,6807.201,6770.333,7062.003,7244.924,7831.318,7964.467,8591.435,9484.640,11080.781,14455.043,15210.019,18284.810,23198.446,31878.126
100,5398.125,5489.714,5428.648,5688.207,5841.613,6234.255,6448.199,6897.526,7565.202,8560.795,11014.636,12251.145,14525.111,18669.239,25623.407
101,4233.333,4429.020,4435.851,4547.452,4919.567,4935.696,5347.460,5649.220,6120.514,6876.958,7850.155,9356.888,11450.597,14524.744,20550.152
102,3612.821,3568.758,3590.770,3710.457,3742.186,4035.376,4379.164,4571.115,4946.316,5568.126,5975.215,7886.888,9714.402,11942.786,16740.657
103,2994.232,2953.217,2992.434,3039.046,3168.030,3338.948,3616.655,3825.102,4086.189,4517.570,4475.984,6466.567,7596.563,10003.778,13747.300
104,2387.399,2490.117,2395.870,2519.013,2660.301,2783.362,2912.809,3225.623,3392.911,3755.035,4540.515,5594.799,6508.654,8151.014,11389.413
105,2035.120,2083.814,2060.098,2140.139,2286.896,2306.977,2408.008,2654.076,2856.802,3163.741,3895.267,4258.956,5292.060,6777.621,9438.158
106,1674.680,1777.499,1800.498,1775.565,1870.084,2011.500,2088.522,2227.374,2431.079,2664.074,3348.254,3849.590,4707.924,5765.514,7854.218
107,1468.234,1512.324,1491.936,1517.412,1514.523,1622.896,1737.035,1894.135,2102.990,2294.813,3242.243,3108.149,3876.494,4840.045,6676.929
108,1268.833,1272.624,1226.599,1286.039,1327.314,1392.769,1506.946,1577.102,1724.586,1921.978,2378.511,2838.302,3264.433,4009.077,5689.993
109,1071.935,1076.446,1086.675,1084.051,1136.005,1201.507,1263.978,1322.235,1505.471,1639.830,1917.911,2128.800,2924.160,3499.942,4892.538
110,934.336,923.051,963.158,940.707,965.829,1062.027,1065.309,1140.569,1267.092,1425.112,1483.745,2035.575,2332.244,3116.337,4235.080
111,782.702,799.247,803.822,823.216,843.538,898.460,914.327,1012.487,1103.558,1241.141,1175.869,1671.171,2175.783,2569.976,3646.382
112,678.198,714.276,710.279,715.520,725.885,759.553,795.821,879.720,971.245,1051.000,1272.045,1630.314,1743.862,2241.217,3140.069
113,602.088,612.628,603.969,612.613,630.391,658.031,713.499,784.243,838.378,911.644,1107.824,1145.317,1641.452,1995.808,2732.053
114,524.191,544.192,545.461,519.720,572.258,573.945,637.574,678.624,721.038,772.926,989.675,1124.907,1334.995,1674.920,2375.479
115,466.473,470.076,458.145,459.733,491.701,525.714,552.738,583.107,625.249,700.445,1073.264,968.854,1181.740,1505.048,2034.292
116,407.125,404.577,402.904,422.244,427.596,457.424,503.290,510.259,561.539,621.313,734.876,995.080,1047.131,1341.144,1834.660
117,364.849,356.737,359.744,379.385,372.738,404.784,428.358,455.807,506.276,551.574,630.860,674.421,889.139,1142.025,1621.013
118,334.498,312.581,326.760,336.650,337.656,354.989,366.764,396.324,434.021,504.887,546.111,665.507,846.553,1007.646,1432.166
119,292.323,278.913,290.935,297.226,316.938,321.841,334.881,357.311,389.261,431.787,383.108,582.870,698.294,953.432,1260.585
120,263.175,257.736,256.613,274.616,266.607,285.798,302.474,317.382,342.580,391.937,458.716,637.252,651.777,820.085,1120.238
121,228.811,221.153,225.831,243.470,241.276,254.878,274.397,283.941,316.242,352.077,416.392,385.727,546.624,706.198,1018.123
122,195.858,206.524,208.819,207.359,214.441,242.967,238.977,252.597,293.923,301.177,365.266,434.257,504.318,687.520,919.000
123,186.568,181.967,183.839,194.017,204.432,208.092,225.806,240.456,263.921,280.394,418.574,379.844,471.971,611.853,829.750
124,165.640,173.926,163.119,182.826,182.581,188.248,198.797,219.993,233.080,260.423,314.930,419.335,406.740,527.199,752.000
125,150.336,151.108,156.744,163.083,161.383,179.359,178.714,201.739,212.699,233.595,278.244,262.195,403.784,507.240,686.208
126,138.285,145.486,145.288,148.051,147.146,153.743,164.628,185.409,200.209,219.536,250.687,303.043,337.748,471.267,623.155
127,129.423,127.370,127.721,128.187,134.400,146.007,157.736,157.256,186.687,191.108,159.806,263.665,344.906,406.443,569.367
128,120.481,120.135,117.059,126.597,130.285,131.915,143.832,151.693,165.496,176.306,217.221,306.727,282.824,391.980,525.494
129,109.196,109.857,107.866,112.758,117.505,123.121,130.384,142.651,153.898,156.453,194.990,183.501,273.606,385.328,467.684
130,97.236,100.530,101.398,107.401,104.105,112.201,115.165,132.493,136.164,128.926,174.529,214.276,260.439,321.170,439.710
131,98.431,96.874,93.447,94.513,96.135,103.718,105.464,124.515,127.925,122.876,173.751,189.210,229.831,310.723,401.643
132,90.742,85.280,85.601,91.152,93.727,95.967,99.090,108.505,119.200,135.800,199.216,223.642,232.679,287.144,372.287
133,81.632,80.644,85.341,79.583,87.131,85.838,89.457,97.399,112.484,134.806,138.930,127.111,197.651,253.943,355.925
134,72.596,74.700,76.874,73.794,80.647,79.924,88.455,93.321,102.027,123.960,125.196,153.789,190.846,240.858,332.676
135,69.768,66.849,71.226,69.040,69.676,76.103,79.145,89.048,98.245,110.576,126.109,144.333,171.420,221.336,302.645
136,71.626,68.605,64.440,64.151,67.537,70.335,73.063,76.549,84.678,93.841,76.444,162.714,157.993,202.648,283.766
137,58.234,63.813,61.147,59.838,68.162,64.963,69.974,70.588,80.982,89.883,107.835,93.793,160.222,184.168,263.222
138,59.392,58.482,54.458,57.585,61.512,60.921,65.543,70.164,77.682,84.519,100.383,120.869,131.145,179.676,242.560
139,55.922,50.557,50.070,53.018,53.786,57.866,60.418,62.818,70.691,79.159,95.588,102.118,135.257,164.385,226.466
140,50.016,48.333,46.037,48.525,52.713,52.503,56.444,64.586,62.508,74.486,87.488,104.940,116.464,150.044,214.154
141,47.990,45.909,47.339,45.393,52.019,50.705,56.867,58.561,60.742,67.413,107.252,91.085,114.408,142.647,200.665
142,44.174,43.179,42.738,42.824,45.455,48.472,49.196,54.118,57.302,64.182,72.304,97.376,106.748,130.593,181.229
143,41.471,41.212,39.554,39.002,41.634,48.220,43.882,51.573,58.644,56.869,70.817,80.985,98.372,127.696,170.515
144,37.617,36.219,37.344,39.973,38.827,39.763,43.122,45.835,50.051,54.416,65.989,78.466,95.851,120.524,170.067
145,33.136,35.697,36.568,36.705,40.558,37.612,41.515,43.344,47.455,54.519,42.153,76.312,84.832,111.580,150.806
146,32.081,33.002,32.759,35.246,35.520,35.297,38.737,38.851,43.619,50.431,61.224,72.065,85.709,102.774,143.270
147,29.986,30.926,31.131,29.598,34.298,33.952,34.853,39.541,44.087,44.600,54.185,62.102,80.179,105.300,134.071
148,30.325,27.337,28.611,29.866,30.083,34.089,35.374,35.727,41.763,43.043,51.697,60.013,68.565,95.260,132.830
149,26.550,25.849,26.465,29.023,29.507,30.584,33.237,36.086,38.138,40.676,48.540,71.007,72.590,89.042,118.290
150,24.100,24.631,26.770,25.631,26.930,27.447,29.783,31.959,40.489,41.954,61.544,41.167,61.588,89.342,110.535
151,23.624,24.417,24.114,24.701,27.581,26.774,29.578,30.793,33.323,37.983,41.977,52.074,63.307,78.833,102.220
152,22.250,24.443,22.988,23.147,24.500,28.147,29.495,29.753,31.054,35.004,39.723,47.101,55.126,70.913,99.789
153,22.698,22.204,20.992,22.565,23.618,24.338,26.798,26.954,33.662,32.730,38.836,57.979,54.577,71.356,91.059
154,21.912,19.758,20.736,20.458,21.918,21.559,24.153,24.431,28.913,30.047,24.935,30.805,54.048,65.403,91.057
155,18.297,20.816,19.269,19.131,21.054,20.598,23.298,25.677,25.408,28.313,32.414,40.887,46.922,62.460,84.705
156,18.360,17.827,19.799,18.970,18.745,19.955,20.320,23.564,25.307,27.865,33.645,38.284,48.129,61.164,79.821
157,21.071,17.750,17.058,18.092,17.375,20.077,19.654,23.487,23.000,25.490,32.722,39.390,41.503,54.378,74.449
158,16.983,17.711,15.927,16.300,17.898,18.015,18.832,22.449,21.825,25.145,27.861,33.672,40.030,56.420,73.696
159,16.262,16.035,14.743,15.232,17.260,16.743,20.053,19.225,20.764,22.711,29.975,33.920,38.802,50.657,66.314
160,15.260,14.010,14.257,14.316,17.323,18.294,16.486,18.086,19.717,21.605,35.510,29.281,37.559,45.425,66.412
161,13.520,13.344,13.661,13.901,14.174,15.517,17.474,18.162,20.723,20.519,24.409,29.652,38.462,46.372,61.067
162,12.972,12.562,12.940,15.302,14.541,14.717,14.973,17.360,17.790,19.476,23.450,35.256,33.237,44.610,58.260
163,12.324,11.884,13.231,14.331,13.210,13.594,16.596,15.622,17.003,18.482,22.648,20.413,34.467,40.775,53.077
164,11.620,11.397,11.810,13.700,12.654,12.719,14.999,15.012,17.047,18.560,12.924,24.441,31.061,39.179,50.382
165,11.037,10.867,12.178,11.387,11.718,12.353,14.156,14.257,16.087,17.866,20.835,22.559,26.788,36.814,55.035
166,11.505,10.258,11.502,10.884,12.221,12.948,13.276,13.637,14.280,15.940,20.096,29.792,29.376,34.059,48.006
167,9.994,10.951,10.995,10.165,11.830,11.349,11.518,12.775,14.617,15.153,18.912,15.392,25.388,34.218,44.555
168,9.596,10.447,9.791,9.684,10.479,10.562,11.173,11.992,14.125,14.445,19.008,21.649,24.288,31.506,43.594
169,9.142,9.074,9.281,9.417,9.892,10.944,11.890,11.285,13.386,13.769,17.184,19.597,24.503,30.623,40.530
170,8.650,8.536,8.649,8.985,9.119,9.711,11.454,11.813,11.881,13.139,22.493,18.553,20.838,31.058,39.854
171,8.223,9.230,8.348,8.371,8.878,9.430,9.856,10.449,11.408,14.619,14.405,21.550,22.109,27.088,36.860
172,9.957,7.843,8.085,7.981,8.627,9.933,9.151,13.204,10.951,12.010,13.840,13.801,18.988,25.069,34.047
173,7.615,8.413,7.580,7.821,9.264,9.299,8.733,9.741,10.464,11.473,14.441,17.798,22.271,26.339,33.673
174,7.209,7.072,7.137,7.502,8.699,7.890,8.535,9.280,10.017,10.922,12.883,14.519,18.614,22.963,31.110
175,6.850,6.835,6.905,6.996,7.310,7.792,8.258,8.771,9.556,11.439,7.483,19.739,17.600,22.360,29.652
176,6.611,7.536,6.659,6.650,7.134,9.567,8.932,8.234,10.128,9.945,12.881,9.215,17.640,21.975,28.316
177,6.339,6.219,6.269,6.527,6.765,7.087,7.421,7.851,9.718,9.501,12.221,13.457,16.358,20.534,29.684
178,6.006,5.866,5.978,6.254,6.286,6.639,7.949,9.628,8.243,10.116,10.640,12.174,16.069,19.135,25.897
179,5.770,5.637,5.802,5.852,6.006,6.389,7.707,7.337,7.823,8.744,10.168,11.531,16.089,19.077,25.972
180,5.493,5.362,6.579,5.610,5.915,6.270,7.579,7.053,8.469,8.367,12.073,15.057,13.116,16.461,23.715
181,5.238,5.102,5.246,6.505,5.685,6.023,6.364,6.758,8.159,9.035,12.687,7.567,15.029,17.150,22.695
182,5.023,4.924,5.026,5.254,5.308,5.645,6.044,6.418,6.859,7.709,8.774,11.537,12.305,16.572,21.727
183,4.813,4.729,4.887,4.905,5.021,5.292,5.704,7.053,7.638,7.328,8.406,9.660,11.807,14.353,20.820
184,4.582,4.487,4.651,4.727,4.941,5.178,5.421,5.669,6.386,7.011,9.142,11.666,12.247,15.277,19.966
185,4.381,4.301,4.399,4.607,4.788,5.092,6.311,5.452,6.144,6.716,7.837,7.856,10.579,16.601,19.135
186,4.204,4.159,4.269,4.377,4.492,4.919,5.197,6.330,5.887,7.461,4.543,9.144,11.093,12.843,18.351
187,4.039,3.972,4.201,4.085,4.229,4.524,5.995,5.150,5.629,7.191,7.290,8.298,10.141,14.643,17.593
188,3.903,3.780,3.904,3.966,4.149,4.309,4.690,4.958,5.388,5.918,6.915,8.832,10.483,12.042,16.868
189,3.701,3.651,3.708,3.876,4.038,4.249,4.382,4.788,5.148,5.676,6.578,10.122,9.989,11.789,16.200
190,3.535,3.519,3.608,3.672,3.805,4.134,4.220,4.481,5.918,5.443,6.274,5.002,9.681,14.178,16.712
191,3.388,3.347,3.482,4.466,3.566,3.911,4.149,4.221,4.663,5.218,6.007,7.302,8.715,11.414,17.253
