alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
36,2379941.549,2401968.275,2373168.763,2328254.466,2346682.040,2252773.492,2279886.205,2207115.061,2196327.353,2200253.481,2171264.796,2096752.272,2039165.343,1964877.517,1945089.224
37,2314552.982,2321773.822,2300679.207,2318399.525,2269943.602,2239650.133,2236380.684,2200603.210,2155626.138,2153607.960,2017829.807,2031813.022,1956887.686,1968234.521,1891723.271
38,2217231.022,2211132.482,2239506.656,2243616.179,2206597.007,2241422.562,2125100.613,2158173.553,2079919.124,2065820.566,2037989.017,1975858.553,1916078.950,1863757.868,1841609.598
39,2196965.327,2199866.600,2154113.526,2199861.395,2186426.112,2126961.802,2087359.840,2081111.908,2002221.224,2020145.153,1956690.960,1886812.400,1867405.401,1857454.927,1798888.087
40,2148010.397,2119619.294,2112837.784,2153636.531,2137819.601,2059051.467,2034233.964,2085711.949,2019394.176,1978145.253,1950637.191,1864660.153,1844200.690,1834907.637,1697378.186
41,2150086.919,2081166.804,2113536.464,2118404.032,2118360.613,2072082.397,1973393.039,1985416.777,1970016.685,1958306.472,1933898.232,1837439.160,1810493.261,1777688.571,1754047.203
42,2101175.985,2113642.494,2098442.877,2125410.172,2063573.026,2033123.060,1972175.331,2016964.058,1925531.483,1912165.381,1892790.033,1805102.788,1774259.449,1719289.668,1657143.167
43,2102477.526,2094300.664,2047842.232,2039084.374,2054256.641,2017400.925,1994574.975,1982264.396,1968215.546,1891076.358,1862163.732,1825334.711,1808251.198,1740801.974,1626725.390
44,2102751.836,2106900.331,2071214.404,2068004.275,2058431.042,2036101.038,2014004.489,1943074.467,1959596.194,1904356.884,1838576.106,1830682.836,1780445.026,1741552.539,1675595.479
45,2125496.018,2095847.749,2090747.177,2099889.663,2056642.194,2034451.548,1986027.241,2011495.919,1952744.643,1899456.425,1865706.595,1861121.487,1745285.280,1732804.661,1680300.379
46,2165217.102,2132783.859,2151812.637,2112711.985,2105720.557,2051206.168,2034550.727,1982690.379,1943180.382,1904050.647,1899930.146,1846706.612,1754842.003,1744866.446,1648816.842
47,2189982.204,2205794.952,2170426.240,2210124.355,2121040.963,2143734.498,2086118.100,2040430.513,1998468.862,1972886.890,1915326.744,1875462.261,1842959.490,1727451.595,1672955.289
48,2308165.666,2274136.980,2297507.206,2264637.377,2181123.584,2210790.026,2157644.843,2112321.341,2104589.422,2056029.873,2011336.519,1912162.278,1889140.053,1783327.300,1696214.066
49,2424276.814,2425734.913,2384779.166,2365680.236,2376503.745,2308150.680,2286650.328,2242672.460,2156867.921,2122341.547,2063225.810,1990092.182,1848897.274,1853698.990,1788025.162
50,2634428.016,2596227.563,2570289.427,2543202.158,2515694.608,2473362.057,2401938.379,2343861.437,2334639.670,2211176.684,2167004.116,2029374.995,2000837.219,1870775.588,1818237.277
51,3078560.239,3072696.526,3013340.108,3048176.515,2937301.123,2766322.797,2780499.393,2638596.165,2575646.839,2392202.377,2310135.035,2196902.802,2144093.382,2010775.405,1945403.874
52,4698136.575,4705960.188,4514179.040,4502137.453,4231051.757,3992775.439,3721799.467,3551623.466,3318861.554,3012226.931,2827227.524,2650315.403,2403617.014,2259794.164,2118488.082
53,7557558.785,7520954.122,7457179.746,7083741.669,6689115.218,6428558.566,5930937.030,5229165.480,4928426.244,4380900.819,3920254.806,3600172.798,3135596.295,2866311.970,2462552.477
54,10060469.629,10230661.360,9942654.892,9830254.609,9137451.153,8710175.628,8317267.883,7689194.684,7033133.730,6225572.771,5698770.935,4852321.569,4401041.938,3849811.772,3303118.544
55,11533397.333,11406621.838,11559005.381,10999254.569,11143254.333,10180622.487,9820654.317,9168688.875,8403144.259,7928637.984,7075600.628,6429610.050,5614146.935,5055656.804,4319865.208
56,12032418.061,12125201.991,11951737.084,11344213.513,11747791.855,11315759.014,10596090.031,10181804.914,9539741.025,8895235.786,8237072.797,7614054.384,6608943.018,6205668.452,5398102.033
57,11778153.491,12121487.176,12022001.182,11535767.289,11479831.779,11329892.552,10758546.572,10614728.696,10002688.769,9453469.157,8857016.394,8204857.265,7366981.399,6602012.504,6072919.029
58,11076206.729,10849714.165,10862588.070,10986580.881,10992107.887,10737244.149,10837858.671,10410853.507,10070082.924,9462340.063,9176013.838,8420597.592,8062816.622,7372033.205,6671956.883
59,9776023.248,9700441.966,9774555.379,9909659.633,9880963.488,9752992.271,10041832.106,9756103.698,9662236.680,9281211.036,9317084.856,8487874.733,8284425.565,7604203.615,7090999.201
60,8578321.724,8417566.037,8653640.948,8655316.856,8605745.285,9123462.065,9074377.894,9093040.135,9127201.199,8927132.299,8901836.012,8462455.904,8338687.126,7866530.588,7258082.287
61,7207935.915,7258469.460,7281709.970,7382285.567,7504002.370,7870212.749,8217399.448,8380167.491,8306245.891,8707875.731,8264203.701,8189673.774,8135111.746,7757020.761,7185447.956
62,5964109.923,6099984.973,6214558.598,6449166.983,6495709.850,6829016.495,7234669.045,7482504.963,7656005.487,7858592.403,8013240.410,7993286.891,7846658.227,7290050.007,7170921.259
63,5067737.694,5062786.809,5139780.146,5560514.657,5713271.789,5839421.563,6267219.563,6723329.205,7127696.771,7222361.525,7367807.185,7784208.475,7464851.815,7288261.036,7000730.142
64,4259378.211,4214963.051,4217318.651,4617057.596,4775398.696,5070402.761,5475682.258,5866593.720,6339944.014,6471274.811,6724052.327,7062830.718,7194092.523,7003692.196,6802970.137
65,3519065.467,3537202.072,3678179.697,3663634.339,3989180.482,4269084.243,4604005.540,5136218.780,5562199.183,5956375.543,6303477.357,6556004.387,6659142.089,6734069.153,6768399.489
66,2849953.460,2980235.758,3057357.215,3060540.306,3404074.261,3733876.461,3837934.776,4229263.051,4775248.235,5178874.841,5792374.840,6084633.524,6207627.467,6401927.502,6235423.243
67,2519235.190,2439963.586,2597505.412,2728276.897,2848694.232,3230507.148,3377768.905,3621265.423,4270764.393,4595851.102,5119155.306,5436819.453,5780192.584,5936095.197,6263979.103
68,1986881.076,2094221.007,2067512.370,2232873.852,2322034.326,2569153.600,2806063.851,3194629.221,3414451.597,4168155.683,4487614.683,5028586.392,5254350.848,5408473.222,5864161.128
69,1780401.886,1826048.979,1775399.072,1876386.474,1947996.501,2263449.216,2473786.487,2660117.760,2919321.977,3433468.911,3847125.635,4228819.250,4863606.151,5116690.931,5319828.977
70,1508975.628,1466973.335,1411012.670,1611024.251,1696856.852,1775941.515,2029305.991,2254811.538,2513463.984,2901015.662,3442599.761,3882352.557,4188436.433,4725555.712,4978557.626
71,1283010.443,1285986.080,1232918.208,1380000.448,1445021.807,1580107.985,1577146.622,1895467.173,2076150.290,2529937.024,2882037.625,3379022.405,3864100.216,4340778.980,4588191.460
72,1047441.456,1067304.400,1096230.421,1123631.795,1222454.057,1259805.227,1392407.786,1583096.635,1814472.910,2134899.134,2384116.950,2983673.711,3442077.563,4023269.455,4331775.336
73,868968.020,904808.670,934006.407,966915.633,984852.773,1060840.525,1180026.360,1218151.403,1570355.881,1773171.477,2036750.724,2572894.190,3139433.953,3539545.107,4037139.301
74,788287.552,786405.128,756775.110,805994.524,839768.582,905330.344,1054536.199,1042296.753,1304635.458,1494453.330,1753627.520,2167567.222,2620578.872,3126449.950,3599753.491
75,602312.329,625128.517,627839.582,655226.572,663135.147,766348.479,884996.601,900788.284,1061544.376,1143528.185,1456691.840,1735016.972,2209712.860,2723193.822,3230514.582
76,517254.294,522140.149,548190.275,541240.488,590334.993,654117.806,703788.415,776806.768,844671.420,1092932.399,1175745.059,1488104.855,1981514.597,2451842.333,2963715.015
77,421925.172,418101.566,481866.285,489135.959,506454.945,560237.079,561315.200,650786.722,729328.813,849310.279,1002741.775,1218160.582,1671821.266,2087980.131,2701998.433
78,358806.930,379890.149,399880.783,403170.294,422198.686,453102.978,472989.108,530103.467,594865.523,718624.726,869837.042,1073741.893,1313381.926,1819726.123,2347933.236
79,307339.501,320354.422,339019.680,320498.259,342591.728,379215.317,424819.928,442228.787,504838.563,607849.885,709949.755,878769.475,1160968.610,1566121.045,2016230.107
80,254284.286,262610.452,259058.420,277248.680,272946.546,287263.110,333713.508,359416.460,393345.748,501511.950,572539.493,738071.815,983347.517,1253484.436,1783332.915
81,217831.736,208835.794,225638.460,248978.097,233615.446,243864.458,260144.477,312217.981,355714.152,408365.683,481588.701,651598.815,806736.531,1075051.569,1449804.648
82,169421.137,165368.495,181687.512,192649.250,187164.710,187527.958,207003.466,253049.165,264631.715,325170.615,372187.219,455747.603,640740.157,833842.591,1183844.681
83,139895.892,139438.406,147065.864,141788.775,152417.298,158572.302,157051.946,195959.404,205252.623,257164.737,266925.176,364073.564,478565.965,691272.960,985424.805
84,105972.953,98140.820,109970.358,100976.117,129356.442,127792.542,128654.966,136163.869,156760.388,204129.203,230934.719,302446.786,370405.825,501401.959,812042.600
85,83155.108,82857.239,94499.148,90836.833,103148.703,99498.542,90626.607,123363.600,123195.855,148390.995,185972.908,234772.552,309159.055,406483.837,575883.241
86,56757.375,61340.933,65139.637,66758.972,74291.405,81409.042,83198.497,86464.425,87071.697,119613.141,135000.150,184097.037,213951.399,322364.625,444910.124
87,50025.556,52857.303,52298.808,54786.820,58960.867,56165.336,59020.400,67715.592,64799.947,84420.645,107291.759,148029.697,163301.276,246241.019,313876.962
88,33229.313,32256.075,41078.011,34767.231,48223.609,41526.223,42574.479,53550.785,52473.494,60511.875,84147.767,110142.829,141289.753,180754.872,257110.362
89,26523.804,31647.532,27263.299,29225.845,33949.926,29782.733,30550.323,35946.034,42139.467,56415.699,58216.283,76301.966,98882.709,136092.956,204368.275
90,18979.475,19442.823,16145.006,15984.335,24064.913,18555.104,27098.036,26565.255,35503.924,32603.591,52443.744,52337.084,72382.169,109993.078,137565.420
91,16588.224,17718.231,15003.229,14237.071,16358.526,18018.616,15587.171,19868.757,23495.711,24969.208,40826.410,46591.888,49187.800,87583.970,103598.155
92,11839.278,10857.265,9868.030,12142.665,15805.890,12362.755,12101.659,14766.344,15501.675,18722.178,29399.480,31911.970,39358.444,60039.126,79808.111
93,7138.800,7801.025,6994.698,8455.369,8534.323,7384.219,9589.198,10561.745,10099.951,15256.226,19149.354,24542.372,30796.276,41007.482,56523.524
94,6921.012,3895.554,5124.124,4135.951,6189.696,5971.369,9434.151,6046.786,7248.291,11889.963,11725.709,15494.680,20276.087,32175.435,45708.559
95,3167.122,2998.510,3947.149,3614.370,3769.434,4626.359,6434.632,3601.369,6010.983,7941.650,11029.912,13697.416,16417.440,19617.984,30452.134
96,3428.701,1773.526,3073.690,2063.159,3669.184,5486.479,3227.552,2782.971,2478.889,5759.629,5975.515,8772.567,11403.025,20778.228,26604.817
97,2027.813,2297.424,1881.359,2592.249,1710.670,3180.374,3958.339,3240.672,4005.245,4366.405,5415.235,6815.209,10915.297,11227.683,18781.465
98,1445.027,2667.460,2044.002,936.518,1207.593,1742.124,2029.739,2745.143,3009.266,3295.202,5226.265,5436.030,7403.239,8636.089,11081.901
99,1232.413,1129.788,365.556,1370.747,2186.828,587.876,1681.130,1634.032,1906.388,2604.053,3885.903,3189.011,5141.573,6496.980,10887.298
100,955.300,525.179,736.817,782.484,1474.794,1384.637,950.267,1282.680,1012.584,1955.589,2369.853,1743.359,2593.750,5422.241,8202.604
101,731.894,1175.940,1554.857,555.675,649.734,638.806,657.833,1052.923,3101.097,779.419,1100.106,2485.269,3521.944,4123.214,6784.268
102,428.959,1141.659,1090.379,747.293,320.367,911.184,792.242,427.619,464.715,1008.419,1628.300,1618.172,3921.758,3646.576,6480.684
103,360.441,169.505,169.906,544.701,325.347,259.499,1040.239,701.112,922.346,689.310,1054.983,2061.666,1821.025,3583.125,3090.676
104,103.259,271.398,288.745,724.750,363.660,563.053,636.989,950.563,390.875,717.729,596.916,1565.124,1010.802,2693.207,3545.914
105,291.923,237.116,339.812,204.501,222.505,528.130,974.498,163.125,429.626,456.708,472.212,674.947,573.107,1651.254,3315.398
106,139.981,552.711,51.067,51.125,68.241,563.053,396.121,540.313,266.732,1149.210,227.302,509.567,1148.916,951.823,2794.431
107,120.147,569.376,502.951,221.225,0.000,137.754,379.192,593.410,425.775,290.182,442.937,693.892,1811.179,1030.871,1883.109
108,120.147,50.947,153.201,51.125,171.084,103.800,327.440,232.786,109.737,380.292,189.602,354.058,1288.165,1722.909,1757.694
109,68.518,2.907,621.790,254.672,68.241,104.202,460.897,70.466,284.182,129.872,204.732,632.354,1376.910,933.052,1963.806
110,0.000,288.063,67.772,452.400,0.000,407.354,172.184,469.847,70.796,126.764,850.251,452.899,366.520,362.496,977.316
111,0.000,0.000,102.134,51.125,0.000,51.900,172.184,114.977,177.489,142.506,148.706,1043.894,562.988,669.938,500.467
112,0.000,169.505,67.772,122.666,51.421,106.761,103.504,0.000,53.346,482.020,168.079,349.710,401.651,1370.341,345.415
113,0.000,101.893,0.000,51.125,102.842,531.092,103.504,0.000,720.338,54.473,0.000,115.829,473.758,335.557,545.152
114,0.000,50.947,0.000,0.000,0.000,51.900,0.000,0.000,124.143,126.764,0.000,0.000,181.081,272.567,500.467
115,0.000,0.000,0.000,67.849,0.000,0.000,54.705,53.097,0.000,0.000,56.026,134.773,63.804,62.991,295.557
116,51.629,0.000,118.839,0.000,0.000,51.900,120.432,70.466,70.796,54.473,204.732,3.304,204.270,335.557,363.860
117,0.000,0.000,3.687,0.000,208.618,407.354,0.000,53.097,0.000,72.291,168.079,119.133,140.465,335.557,214.779
118,103.259,0.000,0.000,118.974,0.000,0.000,0.000,416.750,0.000,54.473,56.026,0.000,120.721,167.191,136.607
119,68.518,0.000,0.000,51.125,0.000,120.777,0.000,53.097,0.000,54.473,0.000,134.773,0.000,125.981,609.337
120,120.147,50.947,135.543,0.000,0.000,51.900,0.000,53.097,70.796,0.000,0.000,0.000,654.840,272.567,317.899
121,51.629,0.000,0.000,0.000,0.000,0.000,51.752,0.000,0.000,54.473,59.223,0.000,0.000,62.991,136.607
122,0.000,50.947,67.772,0.000,0.000,0.000,0.000,0.000,53.346,0.000,0.000,57.914,140.465,129.575,158.950
123,68.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.346,54.473,0.000,57.914,184.525,0.000,741.013
124,0.000,0.000,67.772,0.000,102.842,0.000,0.000,0.000,0.000,0.000,56.026,0.000,181.081,125.981,136.607
125,68.518,0.000,0.000,51.125,68.241,0.000,54.705,0.000,0.000,0.000,0.000,0.000,120.721,62.991,68.303
126,0.000,0.000,67.772,0.000,51.421,0.000,51.752,0.000,53.346,0.000,0.000,531.419,0.000,0.000,136.607
127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.044,0.000,439.741,0.000,0.000,62.991,0.000
128,51.629,0.000,400.817,51.125,0.000,0.000,0.000,70.466,0.000,54.473,0.000,0.000,140.465,83.595,68.303
129,51.629,0.000,0.000,0.000,0.000,0.000,0.000,53.097,124.143,0.000,0.000,0.000,0.000,62.991,136.607
130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000
131,0.000,0.000,0.000,0.000,0.000,0.000,51.752,0.000,0.000,0.000,56.026,0.000,0.000,0.000,672.709
132,0.000,0.000,0.000,0.000,0.000,2.961,0.000,0.000,0.000,0.000,56.026,0.000,0.000,83.595,0.000
133,0.000,0.000,0.000,0.000,0.000,11.441,0.000,0.000,0.000,0.000,0.000,57.914,0.000,0.000,68.303
134,0.000,0.000,2.914,0.000,0.000,0.000,0.000,0.000,70.796,0.000,0.000,0.000,0.000,0.000,0.000
135,0.000,0.000,51.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
136,0.000,0.000,0.000,0.000,51.421,0.000,0.000,416.750,0.000,0.000,0.000,57.914,0.000,0.000,68.303
137,0.000,101.893,0.000,0.000,0.000,0.000,0.000,0.000,70.796,72.291,56.026,0.000,0.000,0.000,68.303
138,0.000,0.000,0.000,0.000,0.000,0.000,406.192,0.000,53.346,0.000,0.000,0.000,0.000,62.991,0.000
139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.473,0.000,0.000,0.000,0.000,0.000
140,0.000,0.000,0.000,51.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
141,0.000,0.000,0.000,0.000,0.000,68.877,0.000,0.000,0.000,54.473,0.000,0.000,60.360,0.000,4.931
142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.105,0.000,0.000
143,0.000,0.000,0.000,67.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.991,68.303
144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.473,0.000,0.000,0.000,83.595,0.000
145,0.000,50.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.097,53.346,0.000,0.000,0.000,60.360,0.000,0.000
147,0.000,0.000,0.000,0.000,0.000,0.000,51.752,0.000,0.000,0.000,0.000,4.504,0.000,0.000,0.000
148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.346,0.000,0.000,0.000,60.360,557.393,0.000
149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.586,0.000
150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.859,0.000,0.000,68.303
151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.897
152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.353,0.000,0.000,0.000,0.000
153,0.000,0.000,0.000,0.000,51.421,0.000,0.000,0.000,70.796,0.000,0.000,0.000,0.000,0.000,0.000
154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.859,0.000,0.000,0.000
155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.303
161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000
162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.026,0.000,0.000,0.000,0.000
165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
167,0.000,0.000,67.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.346,0.000,0.000,0.000,0.000,0.000,0.000
169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.796,0.000,0.000,0.000,0.000,0.000,0.000
172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.303
174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.360,0.000,0.000
