alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
40,64742.151,67956.590,78163.761,63351.831,68714.334,73412.855,65104.026,74182.906,81417.565,57195.707,64392.643,55755.416,76311.741,64801.636,65179.941
41,59533.676,74026.003,67231.830,71980.099,71872.329,71546.440,72765.410,65401.772,65821.760,71502.805,61020.932,67974.148,72918.238,61081.722,63854.473
42,87079.567,74974.077,87591.575,77701.544,82128.632,71014.922,69164.442,83852.427,81186.292,71045.315,83563.917,66421.538,73198.640,77161.579,62530.789
43,78522.730,69149.651,82659.604,88559.303,78676.683,73069.368,91823.598,68545.761,75379.976,82487.335,72190.331,73389.090,64238.519,75799.018,69034.965
44,76399.660,70645.899,73074.265,78875.846,70714.640,59319.182,76793.357,78933.256,86263.864,72317.943,83897.715,74167.112,81293.382,74313.329,69300.273
45,85545.365,83384.440,69384.079,71680.783,79705.579,79066.864,83037.741,67110.235,73990.341,69320.198,71692.250,73188.649,83029.272,75273.981,75674.106
46,77367.061,93731.491,84446.684,90557.133,86169.565,78836.980,75665.583,77339.700,81791.531,77012.463,76798.826,90299.631,79633.363,87982.314,81039.222
47,80757.164,83248.347,87774.112,80021.481,77164.713,86587.260,87177.059,92066.469,89992.457,92878.822,78747.317,76449.972,95006.771,81446.361,71827.925
48,85602.282,88002.808,76898.770,71899.643,93193.271,80104.321,89862.249,86441.726,82080.966,69622.095,82815.630,69649.221,88573.754,103369.008,79282.162
49,86682.429,90342.949,97515.470,86158.784,74601.883,81891.549,92857.434,87683.820,99182.662,75559.962,83274.219,76271.592,82190.024,91726.138,79817.037
50,81040.004,87474.709,99814.857,89926.260,85538.751,85889.930,84262.633,80280.277,75554.475,96891.548,86556.051,82098.269,83041.491,82440.596,84440.400
51,100060.403,71955.152,100885.982,83695.742,95846.858,91821.176,97091.086,93889.414,97378.845,95761.697,94661.397,83989.038,91330.053,88902.708,92448.073
52,103356.191,105584.891,95934.442,84584.405,94938.202,92916.078,100831.459,89783.280,91940.425,89579.756,98195.333,82415.008,96566.153,94024.409,85981.938
53,94861.233,109703.024,101473.688,96354.279,87820.594,96638.283,98013.220,96613.537,93046.164,101837.006,90020.548,104335.472,97661.890,84408.221,102588.049
54,111405.085,98407.725,121340.593,104410.221,94290.457,87867.978,112098.519,102670.197,91920.025,97820.444,92890.898,106140.551,87467.724,109231.406,115729.012
55,114158.605,106999.801,103728.111,99007.280,105556.938,102220.927,100077.053,93800.921,100908.472,109733.510,82420.915,109076.304,101855.073,103093.904,101959.374
56,103898.716,110566.967,100563.397,103164.132,86966.603,101702.981,110436.591,105323.616,103498.366,95734.584,111879.720,108291.226,100872.462,109713.637,104792.196
57,111737.090,122114.609,106657.953,107332.339,113830.829,122277.071,102144.259,111054.689,95656.257,92991.304,110898.828,96475.858,122146.104,96838.738,108799.266
58,112897.442,106106.561,121833.785,112937.300,116071.160,103748.454,117880.004,119734.586,98642.910,110646.490,115429.023,103035.896,105690.191,115181.956,101477.774
59,102323.027,117976.154,103070.278,116406.682,114610.207,110335.429,115790.797,113254.666,118958.489,114496.369,118250.290,104188.556,113266.705,106020.949,116580.749
60,108114.242,105774.923,116755.273,107093.953,124486.844,121860.893,107922.358,121877.031,107085.706,117806.132,116647.213,128095.240,103858.929,112478.112,122260.229
61,116071.530,130579.002,109428.192,113035.287,125281.130,120688.486,114357.515,123493.610,115483.502,111672.523,124868.748,124099.521,108049.696,124588.389,113294.614
62,125920.886,134091.944,112346.019,119477.918,127852.916,130700.716,126387.187,113018.355,128970.997,129129.156,126170.935,136081.199,133934.505,109280.337,137095.124
63,130597.898,125721.108,133358.072,130071.235,134052.483,135845.400,129441.787,120806.248,119183.311,128422.397,129607.925,138038.689,121035.686,128018.024,132486.743
64,139172.168,141220.445,142305.043,128782.178,137553.592,130362.418,138811.840,151376.083,127473.219,133278.176,122814.908,123304.396,122760.095,120715.753,134201.126
65,137837.581,135931.152,138302.827,145130.927,138154.929,138145.353,149689.460,141622.825,145115.599,143851.561,130349.417,125283.016,137200.123,143125.016,120646.843
66,153504.315,146129.066,142773.816,151992.964,130510.205,152139.011,149052.675,134131.100,142498.839,152645.416,130943.513,134995.580,146938.412,121798.226,144071.070
67,144552.605,153087.639,153334.144,140435.799,151310.714,147838.867,137862.691,140678.514,142035.989,147949.921,149101.410,151486.870,157537.542,148569.110,148654.182
68,152968.366,153236.063,178272.378,139011.279,160295.193,149904.943,165216.708,151667.861,152699.461,146418.016,128346.114,158543.828,159376.148,168928.494,145485.984
69,156088.684,160253.095,171155.406,153150.267,164798.657,147758.312,148977.426,162489.623,166720.633,170459.925,155550.957,162122.543,143347.888,153985.704,157450.266
70,166015.174,163193.465,175337.442,173165.501,157159.045,178732.907,170633.999,172252.618,156847.416,170707.707,141237.796,149009.818,165997.488,166724.005,173771.038
71,182734.554,182289.472,197630.103,177879.108,174983.822,180309.473,188665.078,186282.231,172391.506,177806.926,172512.011,170371.070,159123.825,168282.124,158993.999
72,182849.081,192767.748,178155.857,180058.890,193224.291,189814.444,173028.178,177907.532,190217.279,206490.410,186516.939,184654.065,184612.868,177104.763,165030.391
73,213587.845,213457.361,206134.393,205308.947,204532.232,198434.503,208362.539,218265.836,187828.190,197493.370,199339.911,190982.067,196509.463,186474.921,182794.459
74,237267.495,223630.136,235804.919,220252.636,205484.519,206882.908,223810.864,214469.768,205062.875,208706.402,200913.420,214640.606,202733.139,211802.124,208482.118
75,254615.866,244847.880,224815.846,248419.535,234083.660,239272.016,238883.987,230123.218,244756.165,234610.124,228892.272,216315.421,229103.864,214087.082,206089.490
76,298353.619,296681.741,276688.070,296198.617,276003.746,296386.534,285937.661,273036.935,250497.667,254816.018,263827.878,255606.464,232469.450,257717.865,216760.444
77,358815.568,360052.155,359642.737,375166.285,346150.687,369426.842,337320.817,322981.363,327617.752,304904.663,296711.829,260188.154,278369.042,285556.595,272336.929
78,553036.349,578228.688,527301.233,530611.407,457804.098,520337.305,526773.805,468884.576,427766.024,397827.596,374283.147,382529.535,352568.463,353004.307,317709.890
79,854289.850,925967.177,807154.124,847140.373,883677.251,830018.954,712624.263,745422.592,689853.794,663191.488,627826.571,579352.635,463521.305,516745.832,433419.766
80,1146217.541,1108826.003,1078885.989,1176875.461,1124546.049,1086716.237,975730.409,993956.968,1006171.593,938335.302,804105.010,802423.565,733746.410,669587.909,675466.096
81,1112107.776,1223315.868,1171514.932,1214247.772,1136608.570,1127498.673,1136691.547,1042186.485,1044081.831,984064.912,943747.651,828759.881,819795.389,872287.182,780541.237
82,1109310.329,1026924.078,1053508.015,1014726.133,1023310.935,1081552.077,1093689.778,921558.925,981522.252,991837.673,1066660.838,893426.746,945195.603,827425.097,919172.984
83,916571.948,861773.768,880925.347,880420.196,909621.565,875208.676,843045.958,913060.486,855781.433,876574.931,981220.450,931005.267,878637.222,806606.604,890624.017
84,733255.541,717228.885,738369.698,743675.478,756388.233,718699.402,671172.436,805565.291,788062.016,752053.900,799853.784,865709.240,783107.340,819963.079,778911.611
85,535250.168,522952.032,589392.583,587145.230,575843.400,618192.163,627661.687,630730.941,683209.113,648828.012,690966.001,746697.894,690230.362,737325.686,686102.782
86,386900.164,358138.634,439005.885,398376.319,426523.893,437693.653,487234.442,505598.339,524400.723,512654.986,567994.633,652845.884,590247.218,568374.014,635539.667
87,275389.152,276926.012,275481.814,310863.614,332506.861,314477.147,338565.470,355245.031,400135.309,442310.569,433910.548,502696.158,496544.948,487247.409,556159.554
88,204577.400,176247.485,209306.474,215507.035,260160.605,226512.568,272938.110,293029.147,324844.272,333447.070,314299.208,379756.791,456088.804,421993.483,399028.763
89,140120.347,133498.169,146685.956,161792.099,150787.055,164857.473,205150.772,223593.367,241497.347,262015.812,248375.726,301206.001,356868.391,350883.951,307327.684
90,104412.910,105668.941,109895.476,103840.474,116233.390,126478.418,128377.985,157867.287,167331.967,191856.110,211814.234,209612.362,273975.127,312307.536,274876.790
91,72868.678,76204.828,93304.205,78667.058,87186.137,98551.429,97679.107,131111.996,117180.676,149876.293,162743.775,160984.146,189759.203,234049.941,246096.828
92,46789.632,62977.985,69541.941,58716.411,55169.952,68242.094,64534.152,89309.665,89201.983,117396.422,116565.285,128809.134,167758.312,176604.023,171067.100
93,45857.785,42197.592,42659.080,47724.637,47206.150,47387.433,54712.671,54034.412,64099.420,74129.616,88425.835,99644.015,124276.590,128665.132,152626.894
94,32545.080,31782.015,28908.476,39182.234,29530.955,34027.113,39600.848,46772.850,44808.881,59915.367,66869.115,65255.191,90382.493,109485.052,119727.079
95,24222.827,20306.235,24971.489,20017.408,29813.842,27317.347,33266.127,34223.811,37034.529,49117.848,46888.486,56468.874,64439.165,72465.873,94079.170
96,18987.310,13411.781,16895.846,17762.442,17316.587,21043.630,19862.642,22061.951,24860.151,31395.611,38814.601,39620.285,55698.054,63727.215,91654.857
97,12882.774,11721.469,10814.242,14024.459,11632.229,17055.730,13593.655,16038.659,21470.128,23200.424,34128.051,30506.790,36396.439,42393.920,70149.530
98,12408.703,8664.397,11377.543,7972.683,8248.748,10349.269,9855.782,18404.612,15723.696,18344.380,22797.120,18715.489,26907.229,34888.467,53932.696
99,8776.326,7018.350,5998.508,6616.951,6522.837,8529.907,7880.006,10651.974,10808.398,13084.902,17883.797,17242.087,21729.485,20674.600,37641.586
100,4712.786,6667.248,3985.516,3832.881,7035.564,8368.100,8344.976,9324.185,8131.957,14233.506,12377.767,13604.966,16089.701,14134.923,26399.652
101,4051.332,3856.204,4134.226,4283.317,4107.564,4588.217,4911.859,4435.817,7366.792,10054.876,10572.233,9280.157,12817.352,16722.881,18892.407
102,2109.328,1680.059,2827.664,3106.258,4967.965,2585.761,4232.135,3986.514,4676.528,8091.171,7936.492,8883.081,11576.534,13968.847,15926.202
103,2271.586,3804.011,1697.896,2239.673,3146.894,4351.389,3028.040,5927.948,2981.463,4348.242,4578.264,5715.920,9285.140,9405.708,14207.459
104,2040.339,1232.099,2181.563,1894.151,3912.093,1719.087,3211.142,4327.996,3230.936,2229.301,4931.042,4722.937,8630.818,5466.208,10000.264
105,1147.195,1838.422,2292.594,887.153,2191.868,2392.518,2656.009,2494.295,2467.773,3001.790,3834.592,6317.357,4868.946,4324.477,8001.646
106,851.887,1031.895,1217.566,1101.845,1327.802,753.933,1193.167,1923.908,2554.655,2880.855,2507.533,3503.081,4571.060,3209.455,7618.525
107,1016.560,644.779,801.391,1675.208,1664.893,916.872,2370.411,3453.834,896.803,1576.974,2806.192,2414.115,3630.671,3162.043,7386.585
108,785.650,737.300,564.967,598.301,296.770,1256.406,1162.754,1059.489,892.688,1537.973,2108.490,1554.971,2466.955,1981.701,7207.575
109,1493.860,798.946,922.650,874.065,526.975,950.931,2349.911,1349.739,356.675,1576.974,1278.877,1459.581,2739.831,3048.508,5285.540
110,2168.032,465.896,428.043,459.732,658.256,975.720,1527.712,1126.403,820.552,1238.600,1633.929,2904.106,1745.112,3268.733,3347.778
111,295.308,733.458,1511.244,197.555,1750.710,530.335,946.069,728.631,684.399,939.227,800.124,3692.647,1170.407,2653.577,1849.572
112,556.579,899.048,428.043,197.555,230.205,530.335,700.937,524.097,686.022,1793.650,617.443,2241.513,703.558,1182.335,2687.464
113,229.071,105.814,526.965,0.000,296.770,492.495,630.057,497.216,113.319,563.957,697.154,1079.059,2557.608,1759.482,2712.149
114,785.650,433.152,591.681,328.643,197.846,524.715,384.925,629.188,214.405,524.956,617.443,818.889,1476.493,832.924,2254.829
115,104.053,200.204,428.043,104.414,98.923,196.998,1177.244,99.443,249.472,600.852,726.644,1203.986,1896.786,763.351,1103.828
116,98.436,0.000,131.279,526.198,0.000,359.937,455.806,430.301,255.589,375.269,524.532,982.208,3168.917,1232.908,2282.894
117,98.436,400.408,974.259,229.866,1078.846,1100.819,316.012,330.858,107.203,375.269,546.002,539.530,507.395,526.575,1392.251
118,458.143,100.102,7.142,98.777,131.282,399.616,316.012,131.972,0.000,834.579,726.644,246.126,812.908,701.280,1630.809
119,98.436,333.050,131.279,229.866,395.693,196.998,105.337,99.443,284.539,0.000,369.553,123.063,1037.611,708.791,1200.867
120,295.308,333.050,0.000,328.643,98.923,871.601,0.000,198.886,480.428,262.478,224.632,489.955,2503.715,131.644,778.643
121,0.000,306.018,131.279,197.555,98.923,98.499,139.794,99.443,249.472,0.000,1075.497,409.445,155.616,263.287,288.423
122,0.000,132.846,0.000,98.777,0.000,98.499,316.012,780.513,107.203,149.687,254.121,369.190,1310.488,306.349,1053.962
123,98.436,132.846,0.000,98.777,0.000,104.119,245.131,0.000,107.203,112.791,109.200,449.700,351.779,394.931,335.596
124,98.436,0.000,98.921,0.000,98.923,0.000,169.627,330.858,321.608,0.000,224.632,409.445,507.395,131.644,721.059
125,0.000,0.000,131.279,98.777,0.000,98.499,105.337,0.000,107.203,112.791,218.401,286.381,1355.535,131.644,815.404
126,0.000,265.692,0.000,0.000,230.205,98.499,0.000,0.000,0.000,0.000,0.000,409.445,130.641,7.511,335.596
127,196.872,100.102,5.644,98.777,5.644,0.000,0.000,99.443,0.000,0.000,144.921,0.000,920.352,569.636,144.212
128,0.000,0.000,98.921,0.000,0.000,773.102,0.000,99.443,249.472,0.000,0.000,0.000,1037.611,0.000,335.596
129,0.000,0.000,98.921,0.000,0.000,229.218,139.794,430.301,0.000,0.000,0.000,0.000,155.616,0.000,718.366
130,0.000,0.000,0.000,131.088,197.846,0.000,0.000,0.000,0.000,0.000,109.200,0.000,390.136,306.349,144.212
131,98.436,0.000,0.000,0.000,0.000,98.499,0.000,198.886,0.000,225.583,218.401,286.381,117.260,0.000,432.635
132,196.872,100.102,98.921,98.777,0.000,98.499,0.000,0.000,0.000,112.791,218.401,123.063,0.000,174.705,144.212
133,130.635,132.846,0.000,131.088,98.923,98.499,105.337,0.000,0.000,262.478,289.842,0.000,123.950,0.000,144.212
134,0.000,61.673,0.000,0.000,0.000,0.000,0.000,99.443,107.203,1147.759,0.000,123.063,117.260,437.993,8.228
135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.203,0.000,109.200,163.318,0.000,131.644,288.423
136,0.000,0.000,0.000,98.777,0.000,0.000,139.794,0.000,0.000,0.000,109.200,286.381,0.000,0.000,191.385
137,0.000,0.000,0.000,0.000,98.923,0.000,105.337,0.000,0.000,0.000,0.000,123.063,234.519,263.287,0.000
138,327.507,0.000,131.279,0.000,131.282,0.000,0.000,231.415,0.000,112.791,0.000,123.063,117.260,131.644,0.000
139,98.436,0.000,230.201,98.777,0.000,130.719,0.000,99.443,0.000,0.000,0.000,253.148,0.000,306.349,288.423
140,98.436,0.000,0.000,0.000,0.000,0.000,105.337,198.886,214.405,0.000,0.000,0.000,117.260,131.644,0.000
141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.443,0.000,0.000,0.000,0.000,117.260,437.993,0.000
142,0.000,100.102,0.000,0.000,5.644,98.499,0.000,0.000,0.000,0.000,0.000,3.490,117.260,174.705,144.212
143,0.000,132.846,0.000,98.777,0.000,0.000,0.000,0.000,0.000,112.791,0.000,0.000,0.000,349.411,0.000
144,0.000,100.102,0.000,0.000,0.000,0.000,105.337,0.000,0.000,0.000,6.231,0.000,0.000,9.505,0.000
145,0.000,0.000,0.000,0.000,0.000,130.719,0.000,0.000,0.000,0.000,0.000,163.318,0.000,0.000,199.613
146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.200,0.000,0.000,0.000,144.212
147,0.000,0.000,98.921,0.000,0.000,98.499,0.000,0.000,107.203,0.000,0.000,0.000,117.260,7.511,0.000
148,0.000,0.000,0.000,0.000,0.000,0.000,139.794,263.944,107.203,0.000,144.921,0.000,0.000,0.000,144.212
149,0.000,100.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,254.121,0.000,0.000,0.000,0.000
150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.443,0.000,0.000,0.000,286.381,8.466,0.000,0.000
151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000
152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.063,123.950,0.000,0.000
153,0.000,0.000,0.000,131.088,0.000,0.000,0.000,0.000,0.000,149.687,0.000,0.000,0.000,0.000,0.000
154,130.635,0.000,0.000,0.000,776.432,0.000,0.000,99.443,0.000,0.000,0.000,0.000,0.000,174.705,191.385
155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.200,0.000,0.000,0.000,144.212
156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
157,0.000,0.000,98.921,0.000,0.000,98.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.705,335.596
158,0.000,0.000,0.000,98.777,131.282,0.000,105.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.687,0.000,123.063,0.000,0.000,144.212
160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.260,0.000,8.228
161,0.000,0.000,0.000,0.000,131.282,98.499,0.000,0.000,0.000,0.000,109.200,0.000,0.000,174.705,0.000
162,0.000,0.000,0.000,0.000,0.000,0.000,826.775,0.000,0.000,0.000,0.000,123.063,117.260,0.000,8.228
163,0.000,0.000,0.000,0.000,0.000,5.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.260,0.000,0.000
166,0.000,0.000,131.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.644,0.000
168,0.000,0.000,0.000,0.000,131.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
169,0.000,0.000,98.921,131.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.616,0.000,0.000
170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.231,0.000,0.000,0.000,0.000
171,0.000,132.846,0.000,0.000,0.000,0.000,0.000,0.000,107.203,0.000,0.000,123.063,0.000,0.000,0.000
172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.644,0.000
174,98.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.203,0.000,0.000,0.000,0.000,131.644,0.000
175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
177,0.000,0.000,0.000,131.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.200,123.063,0.000,0.000,0.000
179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.791,0.000,0.000,0.000,0.000,0.000
180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000
182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.260,0.000,0.000
186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.616,0.000,0.000
187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.687,0.000,0.000,0.000,0.000,0.000
189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.260,131.644,0.000
192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.200,0.000,0.000,0.000,0.000
193,0.000,0.000,0.000,0.000,0.000,0.000,105.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
194,0.000,0.000,0.000,98.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
