alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
108,94.683,35.667,75.383,35.915,72.014,72.419,0.000,0.000,49.495,386.590,89.995,39.438,201.974,520.698,1300.905
109,35.673,142.669,35.874,47.663,49.840,72.419,170.119,42.430,124.085,37.842,116.017,94.027,134.902,852.737,804.032
110,35.673,0.000,75.383,35.915,36.007,72.419,85.060,187.593,37.295,75.684,38.672,157.752,453.143,340.057,300.406
111,0.000,94.669,35.874,95.326,0.000,0.000,337.481,36.774,37.295,37.842,77.345,109.408,121.639,790.990,809.140
112,35.673,351.281,0.000,35.915,0.000,156.683,36.552,38.872,49.495,9.091,393.528,118.314,92.145,351.482,241.002
113,35.673,74.947,0.000,83.578,0.000,0.000,0.000,122.350,49.495,37.842,0.000,78.876,121.639,183.055,238.448
114,2.035,94.669,0.000,0.000,0.000,0.000,158.163,325.403,37.295,37.842,38.672,78.876,188.711,196.893,287.744
115,279.990,107.002,0.000,0.000,282.614,2.066,0.000,0.000,74.590,0.000,38.672,91.776,53.809,501.255,89.523
116,35.673,71.334,95.218,0.000,0.000,320.413,0.000,0.000,37.295,0.000,0.000,91.776,40.546,140.751,514.892
117,0.000,0.000,0.000,2.049,0.000,48.054,48.508,0.000,0.000,37.842,0.000,0.000,94.356,0.000,124.176
118,0.000,279.946,0.000,0.000,0.000,36.210,48.508,288.630,0.000,347.238,0.000,0.000,134.902,0.000,89.523
119,0.000,83.002,0.000,0.000,0.000,0.000,36.552,36.774,0.000,0.000,0.000,39.438,40.546,0.000,89.523
120,35.673,35.667,281.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.093,332.038,89.523
121,279.990,35.667,83.484,0.000,0.000,0.000,36.552,36.774,0.000,0.000,0.000,7.136,40.546,0.000,455.489
122,0.000,27.613,0.000,0.000,36.007,36.210,0.000,4.984,0.000,0.000,0.000,30.041,81.093,84.608,134.284
123,0.000,0.000,2.590,0.000,0.000,0.000,0.000,85.576,37.295,0.000,0.000,0.000,0.000,126.913,104.164
124,35.673,35.667,0.000,35.915,0.000,0.000,0.000,0.000,0.000,0.000,303.533,39.438,0.000,56.142,351.324
125,0.000,0.000,281.572,0.000,72.014,0.000,0.000,0.000,0.000,37.842,38.672,0.000,0.000,56.142,396.085
