alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
280,1.024,1.024,1.060,1.086,1.130,1.195,1.270,1.386,1.535,1.734,1.968,2.341,2.813,3.533,4.711
281,0.993,0.993,1.029,1.054,1.110,1.159,1.234,1.347,1.493,1.684,1.910,2.273,2.730,3.429,5.970
282,0.964,0.966,0.998,1.023,1.061,1.124,1.195,1.305,1.447,2.747,1.853,2.206,2.651,3.328,4.435
283,0.935,0.936,0.969,0.993,1.040,1.091,1.163,1.270,1.406,1.584,1.800,2.139,2.574,3.231,4.307
284,0.907,0.908,0.941,0.965,1.009,1.059,1.126,1.231,1.366,1.537,1.745,2.077,2.499,3.137,4.183
285,0.881,0.882,0.914,0.936,0.972,1.030,1.097,1.192,1.324,1.493,1.694,2.018,2.427,3.044,5.459
286,0.855,0.857,0.887,1.961,0.955,0.997,1.061,1.161,2.382,1.451,1.646,1.957,2.355,2.956,3.940
287,0.831,0.831,0.861,0.883,0.916,0.968,1.034,1.126,1.248,1.409,1.596,1.902,2.287,2.870,3.828
288,0.807,0.808,0.836,0.857,0.894,0.940,1.000,1.090,1.214,1.366,1.555,1.850,2.220,2.788,3.716
289,0.783,0.784,0.813,0.833,0.879,0.913,0.975,1.061,1.179,1.328,1.506,1.803,2.156,2.709,3.608
290,0.761,0.762,0.790,0.809,0.833,0.888,0.944,1.031,1.143,1.293,1.467,1.764,2.094,2.632,3.506
291,0.739,0.740,0.766,0.786,0.821,0.862,0.920,0.999,1.115,1.255,1.420,1.723,2.033,2.557,3.405
292,0.718,0.719,0.744,0.772,0.811,0.837,0.891,0.972,1.080,1.217,1.384,1.657,1.977,2.483,3.308
293,0.698,0.699,0.724,0.742,0.758,0.813,0.868,0.946,1.060,1.184,1.341,1.588,1.923,2.411,3.213
294,0.678,0.679,0.704,0.721,0.753,0.790,0.841,0.917,1.023,1.152,1.307,1.516,1.869,2.342,3.125
295,0.659,0.660,0.683,0.700,0.755,0.769,0.820,0.891,0.991,1.118,1.266,1.474,1.814,2.278,3.035
296,0.640,0.641,0.663,0.681,0.687,0.747,1.863,0.868,0.963,1.087,1.234,1.466,1.763,2.216,2.949
297,0.622,0.623,0.645,0.662,0.691,0.726,0.773,1.921,0.939,1.057,1.195,1.428,1.714,2.153,2.866
298,0.605,0.606,0.627,0.643,0.695,0.705,0.753,0.818,0.910,1.027,1.167,1.386,1.664,2.090,4.184
299,0.588,0.589,0.609,0.625,0.629,0.686,0.729,0.796,0.884,0.995,1.129,1.436,2.840,2.028,2.706
300,1.162,0.116,0.299,0.274,0.392,0.380,0.382,0.402,0.525,0.565,0.697,0.789,0.980,1.323,1.682
301,0.113,0.113,0.121,0.128,0.139,0.150,0.168,0.199,0.237,0.284,0.331,0.421,0.518,0.656,0.870
302,0.110,0.110,0.118,0.124,0.134,0.146,0.164,0.193,0.230,0.276,0.321,0.410,0.504,0.638,0.846
303,0.107,0.107,0.115,0.121,0.131,0.142,0.159,0.187,0.225,0.269,0.313,0.398,0.490,0.620,0.822
304,0.104,0.104,0.112,0.118,0.127,0.138,0.155,0.183,0.217,0.261,0.304,0.387,0.478,0.603,0.799
