alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
42,9287.213,12866.856,10973.484,13197.296,14358.951,16965.601,10915.122,15951.766,11386.981,8373.900,22950.576,14635.314,12638.821,8431.863,14762.919
43,16184.512,16458.547,15715.509,16231.727,13413.003,14495.834,7967.747,17313.820,11046.647,7960.143,12423.682,16547.479,10508.467,13448.924,17315.799
44,12586.114,16247.275,15091.058,18089.459,16158.665,13949.197,12036.008,11719.648,19016.490,11757.354,10434.564,15199.107,20627.936,11897.310,17374.550
45,17800.762,25577.061,14469.905,17984.430,14649.213,18964.398,12369.163,13286.489,12613.620,17314.812,11989.157,15574.934,17376.557,15348.006,14991.541
46,15586.428,13301.565,13354.388,17421.397,18407.394,15125.278,16472.906,16684.223,16238.018,15534.168,16511.897,17385.074,11341.312,22290.317,9164.581
47,14468.000,19058.268,19840.078,18414.771,22738.428,23326.667,23606.967,16894.497,23645.447,18527.545,16824.895,18389.205,15139.584,11954.971,18421.740
48,18484.687,22799.566,22620.312,12787.215,20331.975,14916.523,23832.821,22102.269,22942.312,19707.953,16340.802,13657.689,22534.497,21136.112,24119.143
49,20879.346,21077.538,21175.490,30534.080,23445.328,17855.784,10234.927,19058.810,18313.738,16016.659,18176.640,22474.158,23255.189,17665.978,26602.302
50,16538.211,18063.713,24267.900,18564.715,25361.891,30545.337,28382.749,12594.666,18252.286,19842.002,15518.061,22317.402,25123.490,17918.374,16925.996
51,29653.782,30652.675,28053.626,23038.441,17494.604,19916.513,27598.756,23468.932,21982.087,21022.546,19329.211,26743.848,21148.149,20425.396,16876.463
52,26095.189,18608.135,25498.169,25843.231,20105.573,23046.878,20928.714,22706.503,28250.475,19597.146,21620.991,32731.099,36164.273,24986.138,20112.536
53,18563.686,27518.878,24337.836,20612.568,27290.774,27612.675,30504.052,28707.767,23619.859,25649.974,26400.222,33172.043,22443.827,20131.867,35545.597
54,25584.024,27103.491,29135.896,28799.764,33572.867,26637.585,22470.515,32503.846,34541.669,25589.823,23016.556,31592.459,28876.849,22602.293,23281.242
55,23019.740,34537.071,28140.361,20858.881,25797.388,30411.327,28099.130,28164.905,29709.663,24783.307,19700.209,26970.472,34758.688,22368.698,21260.152
56,28377.248,26734.899,36956.035,29504.474,33018.022,28366.529,27111.526,28877.574,23639.325,34520.295,26407.467,26036.723,29885.287,31423.027,27003.576
57,30018.606,20299.534,24565.974,33772.801,34244.310,29126.162,34146.188,32564.438,36731.742,27214.792,26794.861,28279.104,27607.596,27243.185,30303.453
58,35314.429,27514.440,27863.900,22675.018,30412.622,36046.314,29906.130,35559.069,44292.906,26981.674,29671.993,30556.547,30428.218,35137.751,35854.677
59,31192.755,27733.435,32982.066,37337.706,41648.613,35615.836,43172.802,43930.561,29615.999,31094.152,36976.378,33892.978,30987.922,35762.708,35835.949
60,31264.688,43414.704,46180.886,34928.201,35009.115,41520.686,37550.438,37677.063,38451.711,35377.712,30149.847,33844.381,30347.214,37260.747,40276.822
61,39971.770,36183.500,39837.743,31067.547,42735.776,36559.493,38891.240,43150.938,40201.778,32700.366,43057.936,30330.068,32377.556,38651.422,35726.822
62,32279.014,42475.872,54355.544,27898.457,41190.429,49155.157,43124.980,34278.905,34243.353,39097.953,33611.317,32192.899,36629.971,42041.531,37987.244
63,34265.373,37395.576,40066.463,40192.596,37925.068,26924.452,32917.997,44570.413,41965.725,51166.027,41933.474,45084.924,52613.403,48156.041,35116.581
64,39713.830,42983.399,41318.677,39076.498,44417.472,40222.193,35176.441,34429.965,38631.014,39554.208,39156.258,36956.935,35676.641,35165.228,46556.559
65,42174.083,52699.151,42621.491,47458.379,37647.238,44675.071,48173.662,46888.252,39165.113,40676.040,38809.235,50136.330,53250.294,46329.171,44994.989
66,45074.624,49444.690,51860.047,50205.594,50274.678,46033.047,38618.662,40979.717,40824.212,49012.933,46493.531,45993.492,51905.155,51158.690,48331.420
67,47817.376,44159.499,39435.241,56121.814,54169.547,57517.752,34888.069,55574.007,58335.831,50558.553,46705.353,42041.692,32083.129,45696.651,35903.326
68,50253.945,50535.435,59069.037,44310.797,47466.484,48343.069,43718.905,47958.970,45447.013,49598.089,45132.555,52996.316,45928.506,53098.129,43762.554
69,57275.039,48738.241,57060.525,58563.767,48195.153,48875.733,55872.949,57118.949,52279.897,47602.256,56828.591,52667.875,54533.642,51545.993,55664.328
70,51292.359,54953.755,57946.798,51273.957,57961.806,50697.167,41571.218,52386.993,61729.491,42392.863,56633.468,62427.719,53621.761,62288.049,50404.312
71,63123.624,63693.817,66250.716,69390.452,55131.306,51624.614,61548.986,62929.912,72742.111,59386.661,55543.461,48178.899,61173.411,61011.097,53684.066
72,58562.500,64207.793,69968.326,49282.124,60594.797,58189.477,63674.375,53997.998,52333.958,62697.300,69086.105,64988.745,67722.269,56527.444,72384.759
73,70162.685,70877.981,61206.701,69596.819,61747.909,60664.107,71224.148,61640.885,57231.345,58893.534,72760.133,62501.065,59935.975,68264.497,60009.872
74,63602.364,60987.538,77197.495,75159.293,70275.397,70480.906,58958.748,68049.646,65350.555,57303.050,69703.316,53925.846,70736.247,80480.910,76022.742
75,62701.960,73667.333,63802.264,74226.366,67585.921,63876.417,81550.327,75640.262,86098.057,71263.132,65537.412,80216.115,61014.978,65936.849,76252.598
76,69047.539,69505.708,65920.901,64050.633,65310.454,86589.725,90045.066,75155.135,63878.168,75246.150,67794.499,73853.383,71496.375,86788.401,79272.458
77,86078.448,77504.251,79851.976,79334.120,69161.006,70197.453,78896.641,84919.896,66579.449,71757.649,86218.806,78985.022,78049.283,88942.820,75355.195
78,87909.447,100246.472,90921.441,97807.512,90333.809,97722.415,74795.042,92470.828,95962.890,93061.604,99684.403,82422.348,86568.883,80279.733,89606.792
79,94955.690,74950.798,89811.187,93802.356,82202.628,92528.967,86946.961,98513.142,97764.294,87819.354,79641.142,105989.182,79903.961,96923.482,90237.606
80,98191.468,100128.823,93641.658,123363.665,106934.901,109215.650,112674.718,100659.279,99491.325,98553.456,103861.344,92806.968,107950.527,88539.556,99618.465
81,116103.591,114178.306,112652.462,100699.740,103444.919,112101.739,100509.168,97278.161,100591.568,119831.922,109806.237,92583.780,102247.225,116663.027,106637.717
82,119252.401,123491.535,133435.046,119381.800,115950.342,127907.602,107774.258,120524.963,94729.223,107303.242,119638.789,116959.036,102559.184,104117.774,127738.505
83,126599.784,137191.203,127367.716,133175.974,132037.681,131725.763,116092.887,127338.982,120632.952,113901.986,121818.256,135536.497,131077.292,107755.188,139076.623
84,134618.070,158253.633,137100.200,134780.257,145890.327,120624.970,144015.461,140758.889,133449.116,136098.114,140816.921,151157.290,119578.637,109558.751,141449.544
85,167649.013,163328.356,168268.062,158588.290,181270.332,163737.228,149849.935,153005.291,150414.936,156128.122,159884.383,166133.570,146868.065,129473.590,135090.414
86,226855.659,256332.403,228950.254,232604.226,222555.192,205735.988,198405.149,183326.507,168190.135,166808.198,174342.032,177879.295,153770.495,160199.278,151456.726
87,347013.692,337404.940,280577.802,307609.957,301939.337,298747.272,349498.750,257938.886,270357.433,275399.117,203816.032,254326.259,213712.514,178559.353,196813.901
88,437284.873,385103.732,381719.994,432450.614,388710.108,368464.897,401356.029,361529.425,314964.667,338052.394,333449.035,292464.270,303821.840,239580.692,270831.420
89,426299.976,384924.542,400146.052,413921.233,357261.450,362821.949,384466.043,377046.207,347930.474,401875.068,329809.913,321302.252,306306.203,305085.620,268234.756
90,318191.833,308779.192,323723.319,338735.617,329483.183,322914.485,311501.277,295548.343,323087.339,357804.430,326339.730,304824.240,306327.535,348307.936,263059.285
91,239754.590,258667.490,236597.798,235693.778,276570.551,264338.770,268558.927,274391.019,276864.481,292918.353,278007.789,246875.123,240222.040,320879.962,232223.724
92,187252.133,178518.640,170183.213,166520.873,192726.606,181741.930,189683.992,222229.926,237657.958,195912.448,219533.173,223717.126,208725.856,222960.767,216841.192
93,126589.145,112069.453,135953.565,111934.893,134352.986,149281.913,143275.817,161140.279,170290.002,135604.153,175685.288,169885.743,184274.717,174346.004,196315.396
94,76957.164,79910.373,92138.523,75803.605,90852.909,103704.616,101414.234,112878.412,124668.402,121865.650,162020.407,146708.646,163176.922,140182.105,168424.618
95,54973.975,55480.184,74792.556,62760.440,70242.150,73548.106,72389.440,83472.995,97259.728,89057.970,103426.807,101699.053,140286.826,122074.271,127208.994
96,43878.536,46915.548,55155.496,48535.607,55967.261,55999.289,54822.745,58748.445,84221.633,68807.153,88864.159,85668.400,102868.405,99170.980,102136.953
97,34698.958,30548.455,36528.247,39816.288,43896.783,40107.514,45567.732,37447.598,58018.840,49247.488,62657.650,58254.380,66744.509,66570.274,77413.656
98,22389.070,22706.783,27132.414,22070.543,26231.720,31099.335,33370.179,30598.209,31505.850,48355.956,41773.293,50190.841,60714.624,62130.205,62668.494
99,18804.486,18479.168,15562.029,17092.430,19161.716,23387.229,24290.680,26716.554,22365.636,28260.006,27443.062,35288.075,48951.360,46988.535,47198.327
100,13350.365,13934.094,16307.594,13687.233,17054.115,23642.878,16265.806,21087.505,23578.380,24083.341,22643.479,27103.589,31254.850,34603.756,41177.335
101,11776.729,11135.383,7109.205,13911.435,15438.041,15229.221,10727.990,16564.864,17650.244,17782.381,17594.000,21928.963,19871.867,30062.935,26994.807
102,7959.959,7107.177,6359.178,8432.084,10263.809,10136.610,12372.052,14070.292,14467.754,13737.403,14914.627,16264.246,15537.823,21378.529,27593.094
103,5988.124,7059.546,6418.675,6017.575,6114.435,12068.798,9119.938,12227.977,9303.047,12527.919,16839.593,14763.592,14536.199,17211.274,24532.822
104,5079.042,9192.726,4413.888,6091.359,3101.922,6817.925,6544.857,7203.562,7368.793,8790.494,10246.967,11519.290,13786.555,14995.115,17778.970
105,2263.324,5049.030,3632.404,5115.312,3495.555,6845.087,5438.168,6843.100,5070.899,11280.423,7734.020,9427.011,10514.883,12324.870,16100.352
106,4777.760,3041.314,3827.615,3897.601,3407.846,3895.711,6041.556,6719.139,5275.465,6689.785,6281.677,5760.366,8054.689,9660.477,11163.819
107,1713.905,2528.449,1650.243,4229.543,3864.336,2999.636,4027.196,2960.583,4363.609,4158.118,4880.696,5477.923,5091.379,9268.618,12848.459
108,2313.737,2183.546,2115.048,3775.841,2085.636,4022.422,4439.198,3689.749,2240.033,5548.375,4057.307,4268.016,5656.473,9879.014,8944.005
109,1089.912,1442.614,1781.974,5641.400,3311.856,3616.439,1463.066,2882.298,2051.491,1821.874,3986.565,5124.051,5407.007,5634.581,7903.096
110,2011.254,2173.587,3255.789,1339.508,781.693,2084.189,2257.033,2299.197,1782.786,2829.057,2780.852,2779.652,4735.796,6791.523,7060.544
111,1735.696,1000.335,2445.216,877.852,1013.575,1425.966,660.503,2072.735,1640.535,3182.846,2676.821,3860.439,5056.588,3511.874,4380.884
112,648.014,1000.335,993.365,837.793,1345.061,1141.222,1553.032,2259.163,2214.548,2403.962,2201.237,2039.965,3446.876,4246.937,2800.366
113,2235.403,2257.974,2071.807,1339.471,1013.575,738.520,851.844,284.959,1301.454,1681.793,1273.202,1349.989,5768.077,4062.289,4718.050
114,1498.907,1043.085,975.307,2262.707,773.409,548.170,1564.442,929.695,455.928,3032.063,1973.295,861.080,2723.183,2749.013,3668.061
115,441.897,434.822,706.483,832.468,3390.313,1307.008,301.313,1060.318,1250.411,1074.393,542.510,2020.778,1383.342,2756.077,3038.943
116,2235.403,522.763,325.102,701.640,435.551,982.854,501.250,828.577,943.622,796.955,1402.660,1073.321,2419.098,1040.575,2101.893
117,490.080,130.691,279.405,1974.752,868.391,1227.189,1202.438,1116.122,298.279,444.055,928.035,1119.497,908.859,1911.052,1911.737
118,490.080,130.691,1131.770,277.489,675.717,687.446,301.313,915.710,1089.977,1377.819,636.601,319.856,1754.865,1164.411,1265.339
119,342.781,173.441,650.205,461.618,337.858,491.427,150.656,692.636,745.698,1084.546,2435.686,319.856,1090.631,754.783,1276.188
120,0.000,304.131,279.405,285.406,290.367,840.313,150.656,277.055,645.343,452.501,706.780,1171.810,846.006,1836.915,760.623
121,0.000,130.691,464.805,277.489,385.349,443.112,602.626,277.055,794.483,748.537,928.035,796.654,971.120,920.176,1466.344
122,1303.425,401.508,789.907,0.000,337.858,343.723,501.250,551.522,496.203,788.510,636.601,159.928,908.859,184.035,833.675
123,195.482,7.457,139.702,184.129,0.000,0.000,150.656,287.056,892.052,788.510,1042.006,319.856,604.775,860.026,380.312
124,351.186,130.691,139.702,138.745,443.835,196.019,501.250,506.209,149.140,1036.128,358.360,1180.936,968.318,999.018,1583.449
125,0.000,261.381,0.000,0.000,0.000,147.704,550.531,138.527,347.064,0.000,0.000,319.856,545.315,856.540,0.000
126,147.299,0.000,604.507,184.129,290.367,295.408,150.656,138.527,347.064,196.436,358.360,159.928,0.000,796.340,581.318
127,0.000,0.000,419.107,0.000,145.184,0.000,651.907,0.000,298.279,344.455,0.000,372.170,363.544,368.070,190.156
128,195.482,0.000,139.702,184.129,290.367,557.462,350.594,460.895,969.497,296.037,231.195,319.856,10.372,488.469,380.312
129,147.299,173.441,335.189,461.618,290.367,147.704,150.656,277.055,447.419,344.455,0.000,744.340,423.003,184.035,705.721
130,147.299,130.691,0.000,0.000,145.184,147.704,0.000,0.000,0.000,148.018,0.000,159.928,241.231,368.070,950.779
131,1303.425,0.000,139.702,138.745,145.184,147.704,0.000,367.682,1170.571,0.000,231.195,319.856,423.003,0.000,790.736
132,0.000,0.000,0.000,0.000,385.349,0.000,301.313,183.841,0.000,444.055,231.195,0.000,0.000,612.305,760.623
133,0.000,0.000,0.000,0.000,145.184,0.000,150.656,0.000,0.000,444.055,579.615,0.000,545.315,184.035,694.871
134,0.000,0.000,0.000,0.000,0.000,295.408,150.656,183.841,8.510,296.037,174.210,0.000,181.772,368.070,442.513
135,89.900,173.441,0.000,138.745,0.000,539.742,0.000,138.527,298.279,196.436,174.210,319.856,0.000,0.000,380.312
136,0.000,0.000,0.000,0.000,0.000,147.704,0.000,0.000,0.000,196.436,348.420,0.000,0.000,10.501,885.027
137,147.299,0.000,279.405,138.745,0.000,196.019,0.000,183.841,0.000,196.436,0.000,0.000,968.318,244.235,380.312
138,147.299,0.000,0.000,138.745,0.000,147.704,0.000,277.055,149.140,0.000,0.000,390.420,181.772,184.035,190.156
139,0.000,130.691,0.000,0.000,0.000,196.019,0.000,0.000,149.140,0.000,0.000,0.000,241.231,368.070,252.358
140,0.000,0.000,279.405,0.000,0.000,0.000,150.656,138.527,197.924,0.000,0.000,212.242,0.000,184.035,442.513
141,0.000,130.691,0.000,0.000,0.000,0.000,0.000,138.527,347.064,0.000,0.000,0.000,0.000,0.000,442.513
142,0.000,130.691,139.702,0.000,337.858,147.704,0.000,0.000,0.000,148.018,0.000,9.125,482.462,0.000,190.156
143,0.000,392.072,0.000,0.000,145.184,0.000,150.656,322.368,0.000,0.000,0.000,159.928,181.772,0.000,380.312
144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.527,0.000,148.018,0.000,0.000,0.000,244.235,190.156
145,0.000,173.441,0.000,0.000,0.000,196.019,0.000,0.000,0.000,196.436,522.630,0.000,0.000,184.035,0.000
146,0.000,0.000,0.000,0.000,290.367,0.000,150.656,460.895,0.000,0.000,0.000,159.928,181.772,184.035,0.000
147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.527,149.140,0.000,0.000,372.170,181.772,0.000,252.358
148,0.000,0.000,0.000,184.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190.156
149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.018,0.000,0.000,0.000,184.035,0.000
150,195.482,0.000,139.702,0.000,0.000,0.000,150.656,183.841,0.000,148.018,174.210,0.000,0.000,184.035,252.358
151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.527,149.140,148.018,0.000,0.000,0.000,0.000,190.156
152,147.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159.928,181.772,0.000,380.312
153,0.000,0.000,0.000,0.000,0.000,196.019,0.000,138.527,0.000,0.000,0.000,159.928,0.000,142.478,0.000
154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,231.195,9.125,0.000,0.000,0.000
155,0.000,0.000,0.000,0.000,192.675,0.000,199.938,0.000,0.000,0.000,0.000,0.000,181.772,184.035,0.000
156,0.000,0.000,0.000,0.000,0.000,196.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252.358
157,0.000,0.000,139.702,0.000,0.000,0.000,150.656,183.841,0.000,0.000,0.000,0.000,241.231,0.000,0.000
158,0.000,0.000,185.400,0.000,0.000,0.000,0.000,0.000,197.924,0.000,0.000,0.000,0.000,184.035,0.000
159,0.000,173.441,0.000,184.129,0.000,147.704,0.000,0.000,0.000,148.018,0.000,0.000,181.772,184.035,0.000
160,0.000,130.691,0.000,0.000,0.000,0.000,150.656,193.842,0.000,148.018,0.000,0.000,0.000,0.000,0.000
161,0.000,0.000,0.000,0.000,0.000,0.000,150.656,0.000,0.000,0.000,0.000,0.000,181.772,0.000,0.000
162,0.000,130.691,0.000,138.745,145.184,0.000,0.000,0.000,0.000,0.000,0.000,212.242,0.000,184.035,0.000
163,0.000,0.000,0.000,0.000,0.000,147.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,263.207
164,0.000,0.000,139.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,244.235,0.000
165,0.000,0.000,0.000,0.000,0.000,0.000,150.656,0.000,0.000,148.018,0.000,0.000,0.000,0.000,0.000
166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,322.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000
167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,181.772,0.000,0.000
168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.210,0.000,0.000,0.000,442.513
169,0.000,0.000,0.000,0.000,145.184,0.000,0.000,0.000,0.000,0.000,0.000,159.928,0.000,0.000,0.000
170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190.156
171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.140,0.000,0.000,0.000,0.000,0.000,0.000
172,0.000,0.000,0.000,0.000,145.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
174,0.000,0.000,0.000,0.000,0.000,0.000,150.656,0.000,149.140,0.000,0.000,0.000,0.000,0.000,0.000
175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,183.841,0.000,10.687,174.210,0.000,0.000,0.000,0.000
176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.372,0.000,0.000
177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
178,0.000,9.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,184.035,0.000
179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.140,0.000,0.000,0.000,0.000,0.000,0.000
183,0.000,0.000,0.000,0.000,0.000,147.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
189,0.000,0.000,0.000,0.000,0.000,0.000,150.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.140,0.000,0.000,0.000,181.772,0.000,0.000
192,0.000,0.000,185.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000
195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190.156
196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.140,0.000,0.000,0.000,0.000,0.000,0.000
197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.140,0.000,0.000,0.000,0.000,0.000,0.000
198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
