alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
45,56.391,65.387,66.177,64.506,61.290,56.530,56.344,62.314,57.918,59.306,60.013,70.612,50.254,53.899,70.438
46,57.518,60.382,68.918,62.747,53.292,55.167,52.069,63.571,60.599,67.416,60.651,59.800,67.307,60.877,61.092
47,63.873,56.214,64.479,58.085,60.533,49.902,52.089,61.076,62.614,57.249,60.146,66.993,64.475,61.736,55.248
48,64.847,63.175,69.157,61.183,56.890,52.243,55.076,71.745,59.001,54.895,54.831,62.815,58.846,69.781,63.256
49,54.528,57.361,64.983,63.207,56.142,55.286,49.286,66.725,62.693,64.779,51.862,63.497,55.348,52.685,59.285
50,58.389,56.877,69.551,53.973,54.121,50.015,52.727,71.716,66.664,52.514,50.085,66.906,59.239,61.681,55.400
51,58.251,57.276,65.200,59.305,62.073,57.230,56.776,71.221,57.499,61.897,58.418,62.659,62.790,60.750,58.573
52,62.080,68.876,59.201,51.438,60.934,61.601,52.029,59.654,60.471,54.891,59.077,63.538,54.748,53.757,61.701
53,58.258,57.376,68.253,56.548,59.668,62.857,52.057,64.226,60.156,52.137,51.452,67.733,60.865,53.978,56.552
54,60.534,59.509,65.635,58.645,61.100,51.785,51.075,66.507,58.447,61.384,54.123,65.491,55.632,56.233,62.513
55,58.715,59.964,68.867,51.839,58.951,55.503,51.560,66.327,53.289,54.997,55.916,62.939,50.758,54.051,59.187
56,57.499,56.615,64.349,58.283,61.483,52.869,49.515,68.333,52.412,58.473,52.878,59.859,58.309,57.426,55.624
57,59.961,65.897,54.840,59.641,58.567,46.028,47.183,64.372,62.377,58.949,53.017,64.365,56.941,53.969,57.261
58,56.355,56.338,59.608,56.007,58.779,46.584,54.774,61.339,56.799,54.295,52.781,63.701,59.238,54.213,63.321
59,57.387,55.874,60.705,56.349,51.854,55.925,46.705,58.545,51.727,55.494,51.087,58.683,57.973,48.133,61.495
60,56.205,55.525,60.112,56.856,57.431,47.462,49.816,57.157,48.814,48.119,51.727,64.412,58.903,57.017,55.824
61,57.617,53.212,64.185,55.173,54.060,52.325,45.883,62.853,53.476,56.418,52.050,64.341,53.304,50.512,53.189
62,56.986,59.018,61.806,56.125,58.664,56.707,49.257,55.524,57.818,60.569,59.955,57.986,56.945,55.156,57.809
63,63.044,60.497,62.874,53.423,58.475,56.837,53.571,62.349,57.684,55.760,53.741,57.887,54.949,59.394,53.895
64,52.746,52.092,57.152,55.781,52.504,52.432,49.880,63.277,58.051,56.356,50.482,59.427,54.832,52.351,58.178
65,51.537,59.293,55.207,55.173,54.459,48.250,53.391,62.106,58.936,50.823,48.691,60.037,54.213,54.192,63.492
66,52.632,57.211,61.285,53.748,52.338,50.489,52.447,59.300,57.200,55.097,49.666,58.223,61.140,57.772,58.099
67,56.765,57.273,61.128,56.082,54.882,56.356,52.613,58.244,54.747,55.866,52.879,54.924,56.717,60.178,55.158
68,56.022,52.426,60.133,55.190,57.365,51.074,49.371,59.134,56.536,55.770,53.655,58.644,56.092,50.435,54.528
69,59.191,54.681,58.276,58.160,56.213,50.372,50.245,58.357,54.849,55.921,48.385,52.953,50.367,54.803,54.562
70,59.277,55.819,59.309,58.043,55.234,55.078,49.523,56.309,56.071,52.637,49.108,62.999,46.693,52.381,48.866
71,54.800,53.903,57.652,55.151,54.677,54.266,47.407,57.199,53.308,55.637,52.068,60.392,53.899,51.726,52.571
72,49.089,49.678,59.771,52.966,59.592,55.911,48.686,56.888,51.901,56.786,54.103,66.317,53.770,50.555,54.767
73,52.084,54.752,56.770,54.698,55.931,53.763,51.976,55.798,54.848,53.148,54.199,52.247,47.584,52.559,54.832
74,61.371,59.799,60.937,50.468,51.726,52.440,50.792,56.597,57.913,55.708,52.532,54.458,54.003,56.567,55.458
75,55.080,58.831,58.103,53.710,58.064,50.007,51.766,61.220,55.390,59.819,52.837,63.390,51.900,54.286,53.540
76,57.997,59.397,66.103,57.355,57.202,58.028,57.402,59.179,56.576,52.468,56.988,60.353,55.561,54.529,56.507
77,61.993,56.513,67.097,62.274,64.096,57.537,53.318,62.968,56.334,58.035,56.828,56.634,56.984,54.170,61.097
78,64.892,60.003,69.783,59.929,58.777,56.369,60.797,63.472,57.530,67.067,56.324,62.921,59.921,60.896,59.933
79,68.350,87.554,73.480,83.510,87.011,79.431,61.428,65.229,61.918,65.785,63.388,69.259,63.058,63.627,63.103
80,10035.204,9231.955,8686.449,7918.218,7298.621,6227.952,4817.362,3789.706,3168.317,2136.726,1769.088,1044.432,796.379,840.050,175.037
81,270390.499,269419.359,257988.734,240918.182,226640.799,199954.673,178581.559,147983.659,127675.241,103567.016,82194.311,63535.850,48512.527,36392.982,27016.097
82,1020908.016,999274.996,985357.238,940178.801,901497.133,834155.375,765183.205,694211.340,617797.739,531812.195,458581.402,385799.641,319911.909,265297.269,220531.533
83,1523496.314,1525095.810,1508921.273,1464526.200,1423158.686,1346238.895,1284231.821,1212339.254,1114657.890,1026404.120,927679.307,828962.327,744354.930,643585.672,582534.634
84,1590870.190,1591211.186,1568094.691,1551371.713,1517136.377,1479468.849,1437636.622,1381264.110,1333925.674,1258872.671,1178474.689,1095567.339,1024075.570,924244.672,865328.109
85,1387783.414,1393152.863,1388775.320,1390700.488,1368216.964,1365253.274,1340556.283,1318272.001,1301176.184,1252860.947,1206859.900,1157858.746,1094499.443,1032017.165,988795.141
86,1105733.644,1113378.934,1117016.258,1128091.092,1140807.440,1153196.116,1149394.526,1153879.643,1138116.537,1133242.790,1110841.064,1094965.576,1060254.576,1019833.195,977394.389
87,836293.241,832751.422,848451.933,868061.706,889072.694,912120.906,933981.459,956251.957,957997.374,973497.551,980175.155,978043.345,962704.257,940634.554,915173.892
88,608777.444,604747.909,622556.175,637064.363,665911.938,696838.633,730859.515,761937.106,788567.497,816944.704,835875.949,851146.924,841580.503,835821.391,822063.806
89,435190.666,433309.104,442506.990,461645.609,483498.624,518445.556,550755.447,584917.818,626134.925,662860.164,693023.143,711931.754,724490.319,734335.117,727169.237
90,306677.961,310089.726,315031.643,333519.430,347297.863,376024.379,411022.766,442418.897,484219.062,525883.434,558902.527,587810.706,608511.955,630341.351,631272.445
91,220442.923,223572.665,227357.510,239484.008,250596.825,273461.315,299128.984,327951.804,366442.612,404625.417,446348.585,480162.566,510882.697,534560.014,543299.922
92,159906.309,162500.646,165758.203,173045.260,183297.089,198719.157,218644.877,241451.792,271332.138,306338.591,346779.315,383943.694,418037.937,444633.979,456334.899
93,118639.909,119860.474,122324.680,125873.082,134299.119,145176.213,159571.562,177439.193,199779.259,230465.183,266440.671,302110.293,335356.270,370114.150,379431.959
94,87601.887,88106.961,91199.486,93869.619,99360.346,107404.834,117754.271,130104.830,148024.362,171167.912,200849.487,233070.874,269181.280,302550.073,318431.657
95,65719.654,66566.166,68189.174,70602.834,74781.843,80313.913,87248.623,98032.812,110006.500,127325.965,150722.952,177940.497,212508.939,243972.341,266214.661
96,49168.014,50431.093,50945.873,53609.428,56698.494,60800.199,65450.786,73338.162,82806.965,95582.508,113945.983,136309.286,166149.570,195694.856,219212.746
97,37153.785,38684.728,39225.224,40729.956,43309.536,46559.585,49959.816,56244.560,63071.074,72788.405,85887.012,104008.280,128549.687,156158.246,179105.075
98,28993.388,29700.504,30377.069,31613.310,33378.602,35346.763,38500.175,42808.399,48264.426,55942.344,65501.978,79519.981,98739.000,125184.821,146590.601
99,22769.028,23192.611,23584.455,24498.512,25943.904,27765.261,30096.692,33376.647,37499.581,42804.289,50688.723,61578.391,77253.498,99322.905,119150.138
100,17994.430,18501.793,18552.902,19393.302,20476.092,22076.221,23889.182,26140.360,29267.152,33529.288,39366.890,47711.947,59926.238,78762.008,98007.014
101,14445.007,14764.508,14695.554,15754.787,16429.326,17480.151,18885.945,20820.746,23271.977,26864.805,31427.152,37800.614,47721.291,62678.964,80559.500
102,11683.494,11887.236,12073.357,12514.447,13080.022,14101.044,15261.951,16860.511,18910.504,21322.179,25145.777,30284.217,37650.760,50039.471,66200.180
103,9368.453,9619.449,9815.971,10237.589,10615.280,11462.685,12356.011,13689.535,15263.129,17404.480,20195.097,24374.470,30668.503,40465.981,54570.733
104,7805.584,8030.962,8162.137,8450.847,8827.444,9327.954,10051.865,11309.544,12427.917,14304.127,16577.217,20034.562,24990.102,33023.140,44808.994
105,6390.253,6694.237,6651.629,7070.609,7247.147,7811.879,8418.604,9310.007,10340.628,11849.363,13882.277,16320.161,20463.099,27098.041,36909.938
106,5291.949,5524.658,5677.691,5855.778,6088.557,6516.387,6955.052,7801.216,8570.716,9839.620,11567.853,13600.331,17051.272,22375.944,31034.385
107,4501.088,4641.578,4668.982,4968.905,5111.379,5474.287,5922.421,6463.692,7211.757,8293.745,9576.300,11441.356,14154.521,18902.418,25792.166
108,3802.546,3926.041,3936.697,4263.067,4342.823,4630.321,4953.764,5426.807,6118.649,7050.806,8044.348,9675.848,11972.975,15848.627,21879.028
109,3331.470,3314.726,3370.688,3598.904,3789.191,3907.006,4337.636,4676.088,5077.394,5956.158,6853.558,8137.886,10110.327,13356.971,18263.822
110,2859.937,2844.501,2922.458,3048.821,3164.973,3363.065,3675.589,3971.006,4442.901,5102.199,5818.775,6982.804,8621.763,11332.624,15655.392
111,2404.725,2456.847,2498.341,2630.947,2726.535,2926.620,3112.352,3423.268,3796.881,4365.162,5037.535,5933.417,7363.176,9718.959,13243.743
112,2103.797,2076.517,2215.207,2248.825,2358.564,2488.808,2671.792,3005.938,3247.626,3817.012,4295.873,5137.910,6340.730,8261.183,11232.559
113,1768.191,1794.032,1962.198,1955.701,2067.183,2231.388,2405.517,2573.150,2848.869,3207.968,3765.470,4452.921,5435.974,7123.401,9694.707
114,1596.126,1551.496,1629.194,1709.491,1749.414,1928.212,2014.746,2272.732,2468.873,2788.738,3274.158,3837.494,4630.354,6175.965,8305.620
115,1389.816,1376.009,1445.160,1458.691,1524.338,1687.881,1786.321,1929.811,2160.131,2405.054,2858.995,3336.384,4080.337,5353.517,7232.309
116,1221.946,1192.922,1256.384,1280.224,1317.629,1477.417,1568.528,1711.195,1838.575,2127.844,2537.766,2912.466,3579.171,4654.463,6254.810
117,1040.954,1051.556,1103.180,1140.624,1186.315,1293.643,1364.608,1500.436,1650.187,1905.256,2215.087,2574.165,3157.881,4118.598,5487.421
118,942.362,936.453,978.585,1010.374,1074.607,1146.397,1187.963,1352.144,1470.132,1668.105,1961.006,2273.859,2744.053,3591.323,4817.119
119,829.255,844.124,870.130,883.640,947.452,1012.196,1053.452,1199.284,1301.032,1477.088,1726.262,1991.464,2458.313,3150.424,4299.256
120,750.517,743.267,780.011,781.395,856.776,916.245,956.805,1039.005,1164.766,1324.583,1569.844,1793.569,2186.528,2813.145,3775.433
121,694.861,661.551,698.479,721.414,744.727,785.899,853.599,934.661,1021.454,1182.088,1346.037,1595.839,1936.038,2484.875,3328.667
122,605.102,619.182,619.766,648.071,688.321,718.020,776.285,835.867,925.984,1075.973,1223.226,1428.109,1740.772,2257.427,3021.167
123,544.540,552.870,580.823,594.202,630.765,662.924,698.714,761.805,831.684,946.366,1127.145,1313.760,1603.385,2024.213,2762.135
124,501.723,505.037,516.981,522.396,552.495,593.658,621.258,693.277,752.526,872.010,1005.350,1164.716,1431.569,1844.966,2434.719
125,452.681,464.654,471.125,481.845,495.691,530.341,559.647,631.011,693.789,785.606,920.849,1074.158,1317.612,1694.148,2251.487
126,411.879,426.180,441.275,439.408,466.699,478.212,532.633,574.991,640.711,698.622,851.593,980.456,1186.081,1532.051,2032.513
127,389.250,391.096,387.246,409.645,427.971,453.905,486.101,523.813,575.325,649.422,754.038,880.707,1092.907,1386.726,1877.878
128,356.503,349.596,363.197,370.975,384.787,418.576,437.148,481.797,522.719,603.143,696.466,826.966,990.050,1288.868,1708.047
129,311.020,319.382,332.449,336.283,349.453,381.205,402.887,449.938,484.234,547.307,648.022,742.407,910.383,1164.317,1583.662
130,296.108,287.696,303.894,319.578,332.752,349.340,380.502,399.954,455.624,503.954,590.787,692.445,841.575,1074.992,1456.087
131,276.631,273.398,289.183,282.589,300.266,326.318,345.915,378.153,415.804,460.768,538.636,637.702,776.242,994.926,1372.075
132,254.323,245.483,256.362,259.489,278.309,303.700,309.843,350.576,389.158,421.209,511.872,585.207,710.332,902.788,1218.846
133,237.078,235.211,246.552,242.556,262.579,269.862,291.751,324.704,350.244,402.222,474.483,538.973,652.661,835.834,1148.484
134,214.678,213.058,220.471,225.417,240.496,252.112,274.036,299.934,330.265,376.505,428.925,495.757,623.177,799.326,1046.282
135,206.244,204.852,207.327,210.844,218.189,235.187,251.130,279.524,294.309,348.986,401.441,464.880,558.724,735.717,972.521
136,194.891,183.558,189.909,194.596,202.864,211.830,230.239,257.762,286.359,322.742,370.802,423.758,528.691,683.286,908.885
137,169.179,173.608,178.470,179.757,189.775,199.671,212.047,249.328,257.978,312.325,346.027,401.892,479.629,610.023,829.447
138,164.388,164.693,157.685,172.145,179.691,184.687,198.053,220.806,253.219,277.400,325.341,369.270,442.792,570.462,779.702
139,153.383,153.236,152.146,166.760,158.535,175.146,183.607,207.091,228.708,256.259,304.464,347.626,417.936,550.370,726.472
140,149.551,136.911,138.733,147.806,162.840,174.055,171.794,197.328,215.055,234.756,287.472,324.037,386.830,507.842,673.195
141,130.922,128.277,133.439,138.597,142.713,147.616,161.175,179.781,204.821,224.314,269.813,304.030,369.302,474.444,626.353
142,118.328,119.518,127.451,130.490,136.281,140.443,148.381,173.918,183.949,210.378,249.990,295.142,339.401,448.961,596.510
143,110.167,115.876,114.195,122.654,123.278,132.212,143.583,155.146,171.280,199.036,231.056,269.905,317.214,414.997,549.726
144,107.854,108.212,109.639,118.371,117.926,130.455,133.024,146.720,167.138,182.292,215.730,250.347,295.609,387.497,521.366
145,97.633,97.316,103.147,106.845,111.146,116.568,120.928,138.877,154.777,176.468,201.569,233.142,292.143,370.968,482.592
146,94.968,99.759,96.382,97.509,98.799,111.267,122.728,130.058,140.838,165.819,187.325,222.026,264.405,344.210,457.685
147,89.718,84.963,90.317,96.754,96.526,111.363,113.283,119.085,133.152,148.750,179.293,205.406,248.896,336.732,425.891
148,84.446,81.086,83.612,91.681,89.972,92.618,104.927,114.089,124.258,147.725,170.015,195.453,240.087,312.105,402.493
149,82.517,81.586,80.756,84.403,87.447,89.087,99.840,109.984,119.848,134.607,153.346,181.676,218.340,286.939,375.902
150,75.842,73.192,77.249,80.231,83.094,82.919,92.319,105.704,109.651,124.466,145.735,176.547,203.007,268.616,357.832
151,71.571,73.689,70.832,72.495,76.406,83.180,87.140,91.452,105.956,120.284,138.753,162.367,192.662,250.889,329.892
152,68.364,64.144,66.772,69.580,72.913,76.686,81.275,94.249,100.178,116.792,133.049,156.357,186.054,241.047,316.387
153,62.959,63.607,63.464,63.001,68.191,71.700,75.566,85.674,96.221,102.653,127.529,146.641,173.549,234.368,303.461
154,58.864,63.045,58.954,62.523,65.081,67.801,69.054,83.603,87.235,105.947,124.165,135.303,163.878,221.174,278.670
155,53.943,54.262,59.200,60.041,65.527,64.621,72.194,73.749,86.062,94.725,115.459,131.612,160.687,202.409,266.748
156,50.100,55.254,54.000,55.429,60.218,59.938,67.379,72.470,78.841,88.811,111.155,127.534,149.132,193.107,254.332
157,47.989,51.671,51.340,54.546,53.168,61.093,64.024,67.713,74.177,83.902,99.678,116.246,141.344,172.486,251.404
158,47.680,51.150,47.021,50.846,51.515,53.133,61.579,62.216,72.235,82.973,93.444,105.618,130.409,166.168,225.131
159,45.220,43.701,46.734,46.641,47.761,54.671,56.350,63.836,65.184,74.592,85.469,104.953,121.095,162.320,211.096
160,41.247,42.395,46.783,43.741,48.623,48.909,51.445,62.002,66.456,73.116,86.703,98.991,122.412,149.480,204.648
161,39.296,39.559,40.806,41.381,44.019,44.480,50.019,56.019,59.929,68.549,81.550,94.163,110.394,148.018,198.861
162,39.642,36.251,41.574,39.269,44.766,42.252,47.477,49.965,56.958,61.708,76.803,89.093,107.489,139.918,185.673
163,35.422,37.659,35.486,37.672,42.185,41.265,46.406,51.730,53.162,61.198,72.443,83.837,99.596,137.142,171.122
164,33.814,35.950,35.765,35.845,35.989,40.502,41.926,48.373,51.538,58.223,71.101,80.927,99.601,129.401,163.289
165,33.168,35.645,34.071,34.211,34.307,41.863,40.290,44.231,48.001,56.414,64.155,77.048,90.409,121.075,153.716
166,30.798,30.957,31.658,32.641,33.697,34.645,41.629,41.933,46.952,52.732,60.348,77.282,89.475,112.744,149.142
167,28.158,33.507,29.349,32.195,30.962,33.952,36.597,39.941,42.669,48.042,57.269,67.028,83.229,104.823,142.573
168,26.931,27.919,28.859,28.877,30.591,32.444,36.934,39.247,41.704,49.276,54.593,65.169,79.283,102.722,135.999
169,28.566,26.524,26.565,29.304,28.086,31.090,32.037,37.608,39.824,46.007,50.916,64.450,80.663,101.943,125.876
170,26.453,25.350,26.221,31.177,27.823,31.988,31.595,39.304,36.928,41.491,48.679,60.524,70.338,94.070,121.456
171,23.264,26.313,24.874,24.846,26.627,28.367,30.291,33.305,36.287,40.749,47.365,55.464,70.671,85.770,117.589
172,24.168,22.074,23.700,25.922,27.611,27.264,28.949,30.735,37.918,39.899,43.974,52.907,66.312,84.421,115.270
173,21.077,21.060,22.676,26.770,24.271,24.892,28.653,31.413,33.112,38.173,43.192,52.910,62.258,84.621,105.157
174,20.247,21.166,21.720,21.648,22.191,24.718,25.280,30.064,31.637,36.477,42.254,47.267,59.491,74.782,101.569
175,21.221,21.271,19.817,22.714,23.263,23.648,24.091,30.967,32.422,33.778,40.432,46.256,54.416,76.476,98.359
176,19.425,18.365,21.031,20.845,20.216,23.813,24.082,25.537,27.981,34.540,37.634,45.428,54.350,68.282,93.918
177,18.672,17.501,18.076,18.892,19.441,20.766,22.957,24.419,27.885,30.986,36.049,45.820,52.101,69.054,87.193
178,16.732,16.694,18.343,20.276,18.431,20.928,21.883,23.325,26.653,28.555,33.347,40.482,48.671,61.122,83.668
179,17.017,15.964,16.523,17.384,20.675,18.973,19.868,23.282,24.463,28.399,34.153,37.589,51.414,61.005,77.237
180,16.362,15.271,15.778,18.624,16.763,18.228,18.980,21.214,23.402,26.149,30.491,38.252,44.662,58.464,79.467
181,16.730,14.605,15.067,17.847,17.145,17.390,19.302,21.368,22.361,24.990,30.288,35.568,42.740,57.350,73.396
182,14.034,14.085,14.420,17.085,15.432,16.626,18.688,19.438,21.386,26.076,29.103,34.107,39.798,53.713,70.363
183,13.428,13.406,13.804,14.345,14.768,15.844,17.053,18.683,20.430,25.049,27.880,32.707,38.089,50.418,68.878
184,12.850,12.915,14.250,13.781,14.194,15.208,17.542,17.806,19.614,21.870,26.751,31.313,37.615,50.773,64.738
185,15.476,12.273,12.637,14.231,14.668,15.578,16.789,18.128,19.913,20.938,25.681,30.022,34.855,47.479,59.302
186,11.872,11.770,12.083,12.667,14.087,13.953,16.012,16.337,17.932,20.072,23.527,28.824,34.598,44.245,56.803
187,12.394,11.255,11.560,13.114,13.513,14.410,14.172,16.711,18.232,19.249,22.538,26.549,32.036,42.444,57.215
188,10.847,10.783,11.074,12.602,12.978,12.801,13.416,16.054,18.597,19.523,21.579,27.712,33.180,40.704,52.179
189,12.470,10.335,10.643,11.089,13.643,12.264,12.742,14.346,15.749,17.659,20.750,25.454,29.440,37.781,52.766
190,9.990,9.912,10.200,10.669,11.053,12.896,12.133,13.752,18.359,18.025,19.908,24.448,28.224,36.237,49.285
191,9.562,9.503,9.778,10.194,10.551,13.374,12.788,13.183,14.505,18.422,19.106,22.317,30.780,34.728,48.705
192,9.183,11.212,10.453,9.786,10.139,10.807,11.503,13.710,13.905,15.557,18.295,23.763,26.009,37.197,44.051
193,9.837,8.780,10.120,10.416,9.742,10.370,11.212,13.191,15.513,16.031,17.587,20.574,27.388,33.255,42.220
194,8.466,8.407,8.698,8.967,10.407,9.956,10.700,11.634,12.809,14.325,16.895,19.710,25.170,30.631,43.321
195,10.191,8.070,8.348,8.599,10.007,9.536,10.087,11.162,12.287,13.752,16.260,21.235,24.196,29.451,40.351
196,7.801,7.763,8.010,10.329,8.602,9.163,9.554,10.723,13.963,13.207,16.646,18.179,24.496,28.241,38.823
197,7.492,8.491,7.691,7.929,8.266,9.842,10.153,10.300,11.328,13.782,14.891,17.524,22.407,27.130,38.761
198,7.188,7.142,7.389,7.605,7.949,8.445,8.777,10.991,10.890,12.170,14.331,17.972,20.318,27.353,35.944
199,6.909,6.866,7.092,7.342,7.642,9.164,9.762,9.498,10.467,11.692,13.754,16.110,19.508,25.062,33.171
200,6.631,6.635,6.804,7.021,7.337,7.808,8.417,9.116,11.138,12.371,13.192,16.647,18.750,24.077,34.633
201,7.387,6.372,7.570,6.743,7.042,9.586,7.877,8.749,9.656,10.797,12.652,15.991,19.226,23.126,34.749
202,6.106,6.112,6.272,6.459,7.798,7.238,7.537,8.398,9.278,10.381,12.162,14.217,17.290,22.229,29.384
203,5.859,5.864,6.033,6.204,7.536,6.904,7.261,8.133,8.918,9.984,11.692,14.831,16.645,21.363,28.248
204,5.624,6.678,5.805,7.005,6.247,6.653,7.021,8.905,8.578,9.611,11.243,13.144,15.959,20.544,27.174
205,5.405,5.426,5.563,5.738,6.004,6.378,6.826,7.499,8.250,9.232,10.820,12.648,15.352,19.760,27.561
206,5.201,5.219,5.354,5.521,5.768,7.195,6.490,8.309,7.933,11.098,10.411,12.166,14.764,20.303,25.162
207,5.002,5.009,5.159,5.310,5.554,5.884,6.254,9.061,8.721,8.561,10.024,12.869,14.201,18.285,28.348
208,4.817,4.820,6.003,5.118,5.354,5.672,6.028,6.660,7.343,10.419,9.646,11.273,13.652,17.587,23.235
209,4.638,4.643,4.779,5.973,5.166,5.452,5.826,6.415,7.078,7.909,9.278,10.882,13.117,18.230,22.366
210,4.464,4.472,4.592,4.774,4.956,5.250,5.589,6.185,7.893,7.630,8.930,10.457,12.625,16.308,21.530
211,4.299,4.302,4.419,4.588,4.767,6.108,5.395,5.942,6.561,8.447,8.643,11.227,12.153,15.708,22.122
